sl,year,country,text
32,2011,Morocco,"The State works for the protection and for the development of the Arabic language, as well as the promotion of its use."
33,2011,Morocco,"Likewise, Tamazight [Berber/amazighe] constitutes an official language of the State, being common patrimony of all Moroccans without exception."
34,2011,Morocco,"An organic law defines the process of implementation of the official character of this language, as well as the modalities of its integration into teaching and into the priority domains of public life, so that it may be permitted in time to fulfill its function as an official language."
35,2011,Morocco,"The State works for the preservation of Hassani, as an integral component of the Moroccan cultural unity, as well as the protection of the speakers [of it] and of the practical cultural expression of Morocco. Likewise, it sees to the coherence of linguistic policy and national culture and to the learning and mastery of the foreign languages of greatest use in the world, as tools of communication, of integration and of interaction [by which] society [may] know, and to be open to different cultures and to contemporary civilizations."
36,2011,Morocco,"A National Council of Languages and of Moroccan Culture [Conseil national des langues et de la culture marocaine] is created, charged with[,] notably[,] the protection and the development of the Arabic and Tamazight languages and of the diverse Moroccan cultural expressions, which constitute one authentic patrimony and one source of contemporary inspiration. It brings together the institutions concerned in these domains. An organic law determines its attributions, composition and the modalities of [its] functioning."
37,2011,Morocco,ARTICLE 6
38,2011,Morocco,"The law is the supreme expression of the will of the Nation. All, physical or moral persons, and including the public powers, are equal before it and held to submit themselves to it."
39,2011,Morocco,"The public powers work for the creation of the conditions permitting the effectiveness of liberty and of the equality of citizens [feminine] and citizens [masculine] to be made general [generaliser], as well as their participation in political, economic, cultural and social life."
40,2011,Morocco,"The principles of constitutionality, of the hierarchy and of the obligation of publication of juridical norms[,] are affirmed."
41,2011,Morocco,The law may not have retroactive effect.
42,2011,Morocco,ARTICLE 7
43,2011,Morocco,"The political parties work for the structuring [encadrement] and for the political instruction [formation] of the citizens [feminine] and citizens [masculine], for the promotion of their participation in the national life and the management of public affairs. They concur in the expression of the will of the electors and participate in the exercise of power, on the basis of pluralism and of alternation by democratic methods, within the framework of the constitutional institutions."
44,2011,Morocco,"Their constitution and the exercise of their activities are free, within respect for the Constitution and for the law."
45,2011,Morocco,The regime of [a] sole party is illegal.
46,2011,Morocco,"The political parties may not be founded on a religious, linguistic, ethnic or regional basis, or, in a general manner, on any discriminatory basis or [basis] contrary to the Rights of Man."
47,2011,Morocco,"They may not have for [an] objective [but], infringement to the Muslim religion, to the monarchical regime, to the constitutional principles, to the democratic foundations or to the national unity and territorial integrity of the Kingdom."
48,2011,Morocco,The organization and functioning of the political parties must conform to democratic principles.
49,2011,Morocco,"An organic law determines, within the framework of the principles enounced in this Article, the regulations concerning[,] notably[,] the constitution and activities of the political parties, of the criteria of concession of financial support of the State, as well as the modalities of control of their financing."
50,2011,Morocco,ARTICLE 8
51,2011,Morocco,"The union organizations of wage-earners, the professional associations [chambers] and the professional organizations of employers contribute to the defense of and to the promotion of[,] the socio-economic rights and interests of the categories which they represent. Their constitution and the exercise of their activities, within respect for the Constitution and for the law, are free."
52,2011,Morocco,The structures and functioning of these organizations must conform to democratic principles.
53,2011,Morocco,The public powers work for the promotion of collective negotiation and to the encouragement of the conclusion of collective labor agreements [conventions] within the conditions provided for by the law.
54,2011,Morocco,"The law determines[,] notably[,] the regulations relative to the constitution of the union organizations, to the activities and to the criteria of concession of financial support of the State, as well as the modalities of control of their financing."
55,2011,Morocco,ARTICLE 9
56,2011,Morocco,The political parties and the union organizations may not be dissolved or suspended by the public powers except by virtue of a decision of justice.
57,2011,Morocco,ARTICLE 10
58,2011,Morocco,The Constitution guarantees to the parliamentary opposition a status conferring on it the rights that will permit it to appropriately accomplish the missions that accrue to it in the parliamentary work and political life.
59,2011,Morocco,"It guarantees, notably, to the opposition the following rights:"
60,2011,Morocco,"the freedom of opinion, of expression, and of assembly;"
61,2011,Morocco,"air time [temps d'antenne] at the level of the official media, proportional to its representation;"
62,2011,Morocco,"the benefit of public finance, conforming to the provisions of the law;"
63,2011,Morocco,"the effective participation in the legislative procedure, notably by inclusion [inscription] of proposals of law in the agenda of both Chambers of the Parliament;"
64,2011,Morocco,"the effective participation in the control of the governmental work, notably by way of [a travers] the motions of censure and the interpellation of the Government, [and] the oral questions addressed to the Government and the parliamentary commissions of inquiry;"
65,2011,Morocco,the contribution to the proposing of candidates and to the election of members of the Constitutional Court;
66,2011,Morocco,an appropriate representation in the internal activities of both Chambers of the Parliament;
67,2011,Morocco,the presidency of the commission in charge of the legislation in the Chamber of Representatives;
68,2011,Morocco,disposal of means appropriate to assume its institutional functions;
69,2011,Morocco,the active participation in parliamentary diplomacy with a view to the defense of just causes of the Nation and of its vital interests;
70,2011,Morocco,"the contribution to the structuring and the representation of the citizens [feminine] and citizens [masculine] in the work of the political parties which it forms and this, in accordance with the provisions of Article 7 of this Constitution;"
71,2011,Morocco,"the exercise of power in the local, regional and national plans, by way of democratic alternation, and within the framework of the provisions of this Constitution."
72,2011,Morocco,The groups of the opposition are held to provide [apporter] an active and constructive contribution to the parliamentary work.
73,2011,Morocco,"The modalities of exercise, by the groups of the opposition, of the rights provided for above[,] are established, as is the case, by the organic laws, by the laws or additionally, by the internal regulations of each Chamber of the Parliament."
74,2011,Morocco,ARTICLE 11
75,2011,Morocco,"Free, honest and transparent elections constitute the foundation of the legitimacy of democratic representation."
76,2011,Morocco,The public powers are held to observe strict neutrality vis-à-vis the candidates and the non-discrimination between them.
77,2011,Morocco,The law defines the rules guaranteeing equitable access to the public media and the full exercise of the freedoms and of the fundamental rights linked to the electoral campaigns and to the operations of the vote. The authorities in charge of the organization of the elections see to the application of these rules.
78,2011,Morocco,The law defines the conditions and the modalities of independent observation and neutrality of the elections in accordance with the recognized international norms.
79,2011,Morocco,"Any person who infringes the provisions and rules of probity, of honesty and of transparency of the elections is punished by the law."
80,2011,Morocco,The public powers implement the measures necessary for the promotion and the participation of the citizens [feminine] and citizens [masculine] in the elections.
81,2011,Morocco,ARTICLE 12
82,2011,Morocco,"The associations of civil society and the non-governmental organizations are constituted and exercise their activities in all freedom, within respect for the Constitution and for the law."
83,2011,Morocco,"They may not be dissolved or suspended, by the public powers, except by virtue of a decision of justice."
84,2011,Morocco,"The associations interested in public matters and the non-governmental organizations, contribute, within the framework of participative democracy, in the enactment, the implementation and the evaluation of the decisions and the initiatives [projets] of the elected institutions and of the public powers. These institutions and powers must organize this contribution in accordance with the conditions and modalities established by the law."
85,2011,Morocco,The organization and functioning of the associations and the non-governmental organizations must conform to democratic principles.
86,2011,Morocco,ARTICLE 13
87,2011,Morocco,"The public powers work to the creation of instances of dialog [concertation], with a view to associate the different social actors with the enactment, the implementation, the execution and the evaluation of the public policies."
88,2011,Morocco,ARTICLE 14
89,2011,Morocco,"The citizens [feminine] and citizens [masculine] have [disposent], within the conditions and following the modalities established by an organic law, the right to present motions in legislative matters."
90,2011,Morocco,ARTICLE 15
91,2011,Morocco,The citizens [feminine] and citizens [masculine] have [disposent] the right to present petitions to the public powers.
92,2011,Morocco,An organic law determines the conditions and the modalities of the exercise of this right.
93,2011,Morocco,ARTICLE 16
94,2011,Morocco,"The Kingdom of Morocco works for the protection of the rights and legitimate interests of the Moroccan citizens [feminine] and citizens [masculine] resident abroad, within respect for international law and for the laws in force in the host countries. It is committed to the maintenance and to the development of their human ties, notably cultural, with the Kingdom, and the preservation of their national identity."
95,2011,Morocco,"It sees to the reinforcement of their contribution to the development of their homeland [patrie], Morocco, and to the strengthening [resesserrement] of ties of amity and of cooperation between the governments and the societies of the countries where they reside, and of which they are citizens."
96,2011,Morocco,ARTICLE 17
97,2011,Morocco,"The Moroccans residents abroad enjoy the full rights of citizenship, including the right to be electors and eligible. They can be candidates to the elections at the level of lists and of local, regional and national electoral circumscriptions. The law establishes the specific criteria of eligibility and of incompatibility. It determines, as well, the conditions and the modalities of the effective exercise of the right to vote and of candidature from the countries of residence."
98,2011,Morocco,ARTICLE 18
99,2011,Morocco,"The public powers work to assure a participation as extensive as possible to Moroccans resident abroad, in the consultative institutions and [institutions] of good governance created by the Constitution or by the law."
100,2011,Morocco,TITLE II. FUNDAMENTAL FREEDOMS AND RIGHTS
101,2011,Morocco,ARTICLE 19
102,2011,Morocco,"The man and the woman enjoy, in equality, the rights and freedoms of civil, political, economic, social, cultural and environmental character, enounced in this Title and in the other provisions of the Constitution, as well as in the international conventions and pacts duly ratified by Morocco and this, with respect for the provisions of the Constitution, of the constants [constantes] of the Kingdom and of its laws."
103,2011,Morocco,The State works for the realization of parity between men and women.
104,2011,Morocco,"An Authority for parity and the struggle against all forms of discrimination is created, to this effect."
105,2011,Morocco,ARTICLE 20
106,2011,Morocco,The right to life is the first right of any human being. The law protects this right.
107,2011,Morocco,ARTICLE 21
108,2011,Morocco,"All have the right to the security of their person and of their kin [proches], and to the protection of their assets."
109,2011,Morocco,The public powers assure the security of the populations and of the national territory within respect for the fundamental freedoms and rights guaranteed to all.
110,2011,Morocco,ARTICLE 22
111,2011,Morocco,"The physical or moral integrity of anyone may not be infringed, in whatever circumstance that may be, and by any party that may be, public or private."
112,2011,Morocco,"No one may inflict on others, under whatever pretext there may be, cruel, inhuman, [or] degrading treatments or infringements of human dignity."
113,2011,Morocco,"The practice of torture, under any of its forms and by anyone, is a crime punishable by the law."
114,2011,Morocco,ARTICLE 23
115,2011,Morocco,"No one may be arrested, detained, prosecuted or condemned outside of the cases and the forms provided by the law."
116,2011,Morocco,Arbitrary or secret detention and forced disappearance are crimes of the greatest gravity. They expose their authors to the most severe sanctions.
117,2011,Morocco,"Any detained person has the right to be informed immediately, in a fashion which is comprehensible to him, of the reasons [motifs] of his detention and of his rights, including that of remaining silent. He must benefit, as well, from juridical assistance and of the possibility of communication with his relations, in accordance with the law."
118,2011,Morocco,The presumption of innocence and the right to an equitable process are guaranteed.
119,2011,Morocco,Any detained person enjoys the fundamental rights and humane conditions of detention. He must benefit from programs of instruction and of reintegration [reinsertion].
120,2011,Morocco,"All incitement to racism, to hatred and to violence is prohibited."
121,2011,Morocco,"Genocide and all other crimes against humanity, the crimes of war and all the grave and systematic violations of the Rights of Man are punished by the law."
122,2011,Morocco,ARTICLE 24
123,2011,Morocco,Any person has the right to the protection of their private life.
124,2011,Morocco,The domicile is inviolable. Searches may only intervene in the conditions and the forms provided by the law.
125,2011,Morocco,"Private communications, under whatever form that may be, are secret. Only justice can authorize, under the conditions and following the forms provided by the law, the access to their content, their total or partial divulgation or their summons [invocation] at the demand [charge] of whosoever."
126,2011,Morocco,"The freedom to circulate and to establish oneself on the national territory, to leave it and to return, in accordance with the law[,] is guaranteed to all."
127,2011,Morocco,ARTICLE 25
128,2011,Morocco,"The freedoms of thought, of opinion and of expression under all their forms[,] are guaranteed."
129,2011,Morocco,"The freedoms of creation, of publication and of presentation [exposition] in literary and artistic maters and of scientific and technical research[,] are guaranteed."
130,2011,Morocco,ARTICLE 26
131,2011,Morocco,"The public powers lend, by appropriate measures, their support to the development of cultural and artistic creation, and of scientific and technical research, as well as to the promotion of sports. They favor the development and the organization of these sectors in independent manner and on democratic and specific professional bases."
132,2011,Morocco,ARTICLE 27
133,2011,Morocco,"The citizens [feminine] and citizens [masculine] have the right of access to information held by the public administration, the elected institutions and the organs [organismes] invested with missions of public service."
134,2011,Morocco,"The right to information may only be limited by the law, with the objective [but] of assuring the protection of all which concerns national defense, the internal and external security of the State, and the private life of persons, of preventing infringement to the fundamental freedoms and rights enounced in this Constitution and of protecting the sources and the domains determined with specificity by the law."
135,2011,Morocco,ARTICLE 28
136,2011,Morocco,The freedom of the press is guaranteed and may not be limited by any form of prior censure.
137,2011,Morocco,"All have the right to express and to disseminate freely and within the sole limits expressly provided by the law, information, ideas and opinions."
138,2011,Morocco,"The public powers encourage the organization of the sector of the press in an independent manner and on democratic bases, as well as the determination of the juridical and ethical rules concerning it."
139,2011,Morocco,"The law establishes the rules of organization and of control of the means of public communication. It guarantees access to these means respecting the linguistic, cultural and political pluralism of the Moroccan society."
140,2011,Morocco,"In accordance with the provisions of Article 165 of this Constitution, the High Authority of Broadcasting [Haute autorite de la communication audiovisuelle] sees to respect for this pluralism."
141,2011,Morocco,ARTICLE 29
142,2011,Morocco,"The freedoms of reunion, of assembly, of peaceful demonstration, of association and of syndical and political membership [appartenance], are guaranteed. The law establishes the conditions of the exercise of these freedoms."
143,2011,Morocco,The right to strike is guaranteed. An organic law establishes the conditions and the modalities of its exercise.
144,2011,Morocco,ARTICLE 30
145,2011,Morocco,"All the citizens [feminine] and the citizens [masculine] of majority, enjoying their civil and political rights[,] are electors and eligible. The law provides [prevoit] the provisions of [a] nature encouraging the equal access of women and men to the elective functions."
146,2011,Morocco,The vote is a personal right and a national duty.
147,2011,Morocco,"Foreigners under [Moroccan] jurisdiction [ressortissants etrangers] enjoy the fundamental freedoms recognized to Moroccan citizens [feminine] and citizens [masculine], in accordance with the law."
148,2011,Morocco,"Those among them who reside in Morocco can participate in local elections by virtue of the law, of the application of international conventions or of practices of reciprocity."
149,2011,Morocco,The conditions of extradition and of granting of the right of asylum are defined by the law.
150,2011,Morocco,ARTICLE 31
151,2011,Morocco,"The State, the public establishments and the territorial collectivities work for the mobilization of all the means available [disponibles] to facilitate the equal access of the citizens [feminine] and the citizens [masculine] to conditions that permit their enjoyment of the right:"
152,2011,Morocco,to healthcare;
153,2011,Morocco,"to social protection, to medical coverage and to the mutual or organized joint and several liability of the State;"
154,2011,Morocco,"to a modern, accessible education of quality;"
155,2011,Morocco,to education concerning attachment to the Moroccan identity and to the immutable national constants;
156,2011,Morocco,to professional instruction and to physical and artistic education;
157,2011,Morocco,to decent housing;
158,2011,Morocco,to work and to the support of the public powers in matters of searching for employment or of self-employment;
159,2011,Morocco,to access to the public functions according to the merits;
160,2011,Morocco,to the access to water and to a healthy environment;
161,2011,Morocco,to lasting [durable] development.
162,2011,Morocco,ARTICLE 32
163,2011,Morocco,"The family, founded on the legal ties of marriage, is the basic unit [cellule] of society."
164,2011,Morocco,"The State works to guarantee, by the law, the protection of the family under the juridical, social and economic plans, in a manner to guarantee its unity, its stability and its preservation."
165,2011,Morocco,"It assures one equal juridical protection and one equal social and moral consideration to all children, [being the] abstraction made from their familial situation."
166,2011,Morocco,Fundamental instruction [enseignement] is a right of the child and an obligation of the family and of the State.
167,2011,Morocco,A Consultative Council of the Family and of Childhood [Conseil consultatif de la famille et de l'enfance] is created.
168,2011,Morocco,ARTICLE 33
169,2011,Morocco,It is incumbent on the public powers to take all the appropriate measures with a view to:
170,2011,Morocco,"stimulate and make general the participation of youth in the social, economic, cultural and political development of the country;"
171,2011,Morocco,"to aid the young to establish themselves in [an] active and associative life and to give assistance to them in the difficulty of scholarly, social or professional adaptation;"
172,2011,Morocco,"to facilitate the access of the young to culture, to science, to technology, to art, to sports and to leisure, all in creation of propitious conditions for the full deployment of their creative and innovative potential in all these domains."
173,2011,Morocco,"A Consultative Council of Youth and of Associative Action [Conseil consultatif de la jeunesse et de l’action associative], is created to this effect."
174,2011,Morocco,ARTICLE 34
175,2011,Morocco,"The public powers enact [elaborent] and implement the policies designed [destinies] for persons and for categories of specific needs. To this effect, it sees notably:"
176,2011,Morocco,"to respond to [traiter] and provide for the vulnerability of certain categories of women and of mothers, of children, and of elderly persons;"
177,2011,Morocco,to rehabilitate and integrate into social and civil life the physically sensory-motor [sensorimoteurs] and mentally handicapped and to facilitate their enjoyment of the rights and freedoms recognized to all.
178,2011,Morocco,ARTICLE 35
179,2011,Morocco,The right to property is guaranteed.
180,2011,Morocco,The law can limit the extent of it and the exercise of it if the exigencies of economic and social development of the country necessitate it. Expropriation may only proceed in the cases and the forms provided by the law.
181,2011,Morocco,"The State guarantees the freedom to contract and free competition. It works for the realization of a lasting human development, likewise to permit the consolidation of social justice and the preservation of the national natural resources and of the rights of the future generations."
182,2011,Morocco,The State looks to guarantee the equality of opportunities for all and [to] one specific protection for the socially disfavored categories.
183,2011,Morocco,ARTICLE 36
184,2011,Morocco,"The infractions relative to conflicts of interest, to insider crimes [delits d'initie] and all infractions of financial order are sanctioned by the law."
185,2011,Morocco,"The public powers are held to prevent and to reprimand, in accordance with the law, all forms of delinquency arising from the activity of the administrations and of the pubic organs [organismes], from the use of funds which they control [disposent], as well as from transfers [passation] and from the management of public markets."
186,2011,Morocco,"Influence trafficking and [trafficking] in privileges, the abuse of a dominant position and of monopoly, and all the other practices contrary to the principles of free and fair competition in economic relations, are sanctioned by the law."
187,2011,Morocco,"A National Instance of Probity, of Prevention and for the struggle against Corruption [Instance nationale de la probite, de la prevention et de la lutte contre la corruption], is created."
188,2011,Morocco,ARTICLE 37
189,2011,Morocco,"All the citizens [feminine] and the citizens [masculine] must respect the Constitution and conform to the law. They must exercise the rights and freedoms guaranteed by the Constitution in a spirit of responsibility and of engaged citizenship, where the exercise of the rights is made in correlation to the accomplishment of the duties."
190,2011,Morocco,ARTICLE 38
191,2011,Morocco,All the citizens [feminine] and the citizens [masculine] contribute to the defense of the Country and of its territorial integrity against any aggression or threat [menace].
192,2011,Morocco,ARTICLE 39
193,2011,Morocco,"All support, in proportion to their contributive faculties, the public expenditures [charges] which only the law may, in the forms provided by this Constitution, create and assess [repartir]."
194,2011,Morocco,ARTICLE 40
195,2011,Morocco,"All support with solidarity and proportionally to their means, the expenses that the development of the country requires, and those resulting from calamities and from natural catastrophes."
196,2011,Morocco,TITLE III. OF THE ROYALTY
197,2011,Morocco,ARTICLE 41
198,2011,Morocco,"The King, Commander of the Faithful [Amir Al Mouminine], sees to the respect for Islam. He is the Guarantor of the free exercise of beliefs [cultes]."
199,2011,Morocco,"He presides over the Superior Council of the Ulema [Conseil superieur des Oulema], charged with the study of questions that He submits to it."
200,2011,Morocco,"The Council is the sole instance enabled [habilitee] to comment [prononcer] on the religious consultations (Fatwas) before being officially agreed to, on the questions to which it has been referred [saisi] and this, on the basis of the tolerant principles, precepts and designs of Islam."
201,2011,Morocco,"The attributions, the composition and the modalities of functioning of the Council are established by Dahir [Royal Decree]."
202,2011,Morocco,The King exercises by Dahirs the religious prerogatives inherent in the institution of the Emirate of the Faithful [Imarat Al Mouminine] which are conferred on Him in exclusive manner by this Article.
203,2011,Morocco,ARTICLE 42
204,2011,Morocco,"The King Head of State, His Supreme Representative, Symbol of the unity of the Nation, Guarantor of the permanence and of the continuity of the State and Supreme Arbiter between the institutions, sees to respect for the Constitution, to the good functioning of the constitutional institutions, to the protection of democratic choice and of the rights and freedoms of the citizens [feminine] and citizens [masculine], of the collectivities, and to respect for the international commitments of the Kingdom."
205,2011,Morocco,He is the Guarantor of the Independence of the country and of the territorial integrity of the Kingdom within its authentic frontiers.
206,2011,Morocco,The King exercises these missions by Dahirs by virtue of the powers that are expressly devolved to him by this Constitution.
207,2011,Morocco,"The Dahirs, with the exception of those provided for in Articles 41, 44 (2nd paragraph), 47 (1st and 6th paragraphs), 51, 57, 59, 130 (1st and 4th paragraphs) and 174, are countersigned by the Head of Government."
208,2011,Morocco,ARTICLE 43
209,2011,Morocco,"The Crown of Morocco and its constitutional rights are hereditary and are transmitted from father to son through male descendants in direct line and by order of primogeniture of His Majesty The King Mohammed VI, unless the King has designated, in His lifetime, a successor from among His sons, other than His eldest son. When there are no male descendants in direct line, the succession to the Throne is devolved in the closest male collateral line and in the same conditions."
210,2011,Morocco,ARTICLE 44
211,2011,Morocco,"The King is a minor until reaching eighteen years [of age]. During the minority of the King, a Council of the Regency [Conseil de Regence] exercises the powers and the constitutional rights of the Crown, except those relative to the revision of the Constitution. The Council of the Regency shall function as [a] consultative organ before the King until the day [when] he has attained the age of eighteen years."
212,2011,Morocco,"The Council of the Regency is presided over the President of the Constitutional Court. It is composed, moreover, of the Head of Government, of the President of the Chamber of Representatives, of the President of the Chamber of Councilors, of the President-Delegate of the Superior Council of the Judicial Power [President-delegue du Conseil Superieur du Pouvoir Judiciare], of the Secretary General of the Superior Council of the Ulema and of ten prominent persons [personnalites] appointed by the King intuitu personae."
213,2011,Morocco,The rules of functioning of the Council of the Regency are established by an organic law.
214,2011,Morocco,ARTICLE 45
215,2011,Morocco,The King disposes [disposes] of a civil list.
216,2011,Morocco,ARTICLE 46
217,2011,Morocco,"The person of the King is inviolable, and respect is due Him."
218,2011,Morocco,ARTICLE 47
219,2011,Morocco,"The King appoints the Head of Government from within the political party arriving ahead in the elections of the members of the Chamber of Representatives, and with a view to their results."
220,2011,Morocco,"On proposal of the Head of Government, He appoints the members of the government."
221,2011,Morocco,"The King can, on His initiative, and after consultation with the Head of Government, terminate the functions of one or more members of the government."
222,2011,Morocco,The Head of Government can demand of the King to terminate the functions of one or more members of the government.
223,2011,Morocco,The Head of Government can demand of the King to terminate the functions of one or more members of the government who make their individual or collective resignation.
224,2011,Morocco,"Following the resignation of the Head of Government, the King terminates the functions of the whole of the government."
225,2011,Morocco,The government which has been terminated in its functions expedites the current affairs until the constitution of the new government.
226,2011,Morocco,ARTICLE 48
227,2011,Morocco,The King presides over the Council of Ministers composed of the Head of Government and of the ministers.
228,2011,Morocco,The Council of Ministers meets on the initiative of the King or on the demand of the Head of Government.
229,2011,Morocco,"The King can, on the basis of a specific [determine] agenda, delegate to the Head of Government the presidency of a Council of Ministers."
230,2011,Morocco,ARTICLE 49
231,2011,Morocco,The Council of Ministers deliberates on the following questions and texts:
232,2011,Morocco,the strategic orientations of the policy of the State;
233,2011,Morocco,the bills of revision of the Constitution;
234,2011,Morocco,the bills of organic laws;
235,2011,Morocco,the general orientations of the bill of the law of finance;
236,2011,Morocco,the bills of framework law [loi-cadre] provided for by Article 71 (2nd paragraph) of this Constitution;
237,2011,Morocco,the bill of law of amnesty;
238,2011,Morocco,the bills of texts relative to the military domain;
239,2011,Morocco,the declaration of the state of siege;
240,2011,Morocco,the declaration of war;
241,2011,Morocco,the bill of decree provided for by Article 104 of this Constitution;
242,2011,Morocco,"the appointment, on the proposal of the Head of Government and at the initiative of the minister concerned, to the following civil offices [emplois]: wali of Bank AI-Maghrib, ambassadors, walis and governors, and responsible [persons] of the administrations charged with internal security, as well as the responsible [persons] of the public strategic establishments and enterprises. An organic law specifies [precise] the list of these strategic establishments and enterprises."
243,2011,Morocco,ARTICLE 50
244,2011,Morocco,The King promulgates the law within the thirty days which follow the transmission to the government of the law definitively adopted.
245,2011,Morocco,The law so promulgated must be made the object of publication in the Bulletin officiel of the Kingdom within a time not exceeding one month counting from the date of the Dahir of its promulgation.
246,2011,Morocco,ARTICLE 51
247,2011,Morocco,"The King can dissolve, by Dahir, both Chambers of the Parliament or one of them within the conditions provided by Articles 96, 97 and 98."
248,2011,Morocco,ARTICLE 52
249,2011,Morocco,The King can address messages to the Nation and to the Parliament. The messages are read before either Chamber and may not be made the object of any debate.
250,2011,Morocco,ARTICLE 53
251,2011,Morocco,The King is the Supreme Head of the Royal Armed Forces. He appoints to the military offices [emplois] and can delegate this right.
252,2011,Morocco,ARTICLE 54
253,2011,Morocco,"A Superior Council of Security [Conseil superieur de securite] is created, as the instance of coordination [concertation] concerning the strategies of internal and external security of the country, and of management of crisis situations. The Council sees equally to the institutionalization of the norms of a good security governance."
254,2011,Morocco,"The King presides over this Council and can delegate to the Head of Government the presidency of a meeting of the Council, on the basis of a specific agenda."
255,2011,Morocco,"The Superior Council of Security is composed of, other than the Head of Government, the President of the Chamber of Representatives, of the President of the Chamber of Councilors, the President-Delegate of the Superior Council of the Judicial Power, the ministers responsible for [charges] the Interior, of Foreign Affairs, of Justice and of the administration of National Defense, as well as those responsible [persons] of the administrations competent in security matters, of the superior officers of the Royal Armed Forces and any other prominent person whose presence is useful to the work of the said Council."
256,2011,Morocco,The internal regulations of the Council establish the rules of its organization and of its functioning.
257,2011,Morocco,ARTICLE 55
258,2011,Morocco,The King accredits the ambassadors to foreign States and to the international organs [organismes]. The ambassadors and the representatives of the international organs [organismes] are accredited to him.
