sl,year,country,text
25,2008,Bhutan,"3. The title to the Golden Throne of Bhutan shall vest in the legitimate descendants of Druk Gyalpo Ugyen Wangchuck as enshrined in the inviolable and historic Gyenja of the Thirteenth Day, Eleventh Month of the Earth Monkey Year, corresponding to the Seventeenth Day of December, Nineteen Hundred and Seven and shall:"
26,2008,Bhutan,a.Pass only to children born of lawful marriage;
27,2008,Bhutan,"b.Pass by hereditary succession to the direct lineal descendants on the abdication or demise of the Druk Gyalpo, in order of seniority, with a prince taking precedence over a princess, subject to the requirement that, in the event of shortcomings in the elder prince, it shall be the sacred duty of the Druk Gyalpo to select and proclaim the most capable prince or princess as heir to the Throne;"
28,2008,Bhutan,c.Pass to the child of the Queen who is pregnant at the time of the demise of the Druk Gyalpo if no heir exists under section 3(b);
29,2008,Bhutan,"d.Pass to the nearest collateral line of the descendants of the Druk Gyalpo in accordance with the principle of lineal descent, with preference being given for elder over the younger, if the Druk Gyalpo has no direct lineal descendant;"
30,2008,Bhutan,e.Not pass to children incapable of exercising the Royal Prerogatives by reason of physical or mental infirmity; and
31,2008,Bhutan,f.Not pass to a person entitled to succeed to the Throne who enters into a marriage with a person other than a natural born citizen of Bhutan.
32,2008,Bhutan,4. The successor to the Throne shall receive dar from the Machhen of Zhabdrung Ngawang Namgyal at Punakha Dzong and shall be crowned on the Golden Throne.
33,2008,Bhutan,"5. Upon the ascension of the Druk Gyalpo to the Throne, the members of the Royal Family, the members of Parliament and the office holders mentioned in section 19 of this Article shall take an Oath of Allegiance to the Druk Gyalpo."
34,2008,Bhutan,"6. Upon reaching the age of sixty-five years, the Druk Gyalpo shall step down and hand over the Throne to the Crown Prince or Crown Princess, provided the Royal Heir has come of age."
35,2008,Bhutan,"7. There shall, subject to the provision of section 9 of this Article, be a Council of Regency when:"
36,2008,Bhutan,a.The successor to the Throne has not attained the age of twenty-one years;
37,2008,Bhutan,"b.The Druk Gyalpo has temporarily relinquished, by Proclamation, the exercise of the Royal Prerogatives; or"
38,2008,Bhutan,c.It has been resolved by not less than three-fourths of the total number of members of Parliament in a joint sitting that the Druk Gyalpo is unable to exercise the Royal Prerogatives by reason of temporary physical or mental infirmity.
39,2008,Bhutan,8. The Council of Regency shall collectively exercise the Royal Prerogatives and the powers vested in the Druk Gyalpo under this Constitution and shall be composed of:
40,2008,Bhutan,a.A senior member of the Royal Family nominated by the Privy Council;
41,2008,Bhutan,b.The Prime Minister;
42,2008,Bhutan,c.The Chief Justice of Bhutan;
43,2008,Bhutan,d.The Speaker;
44,2008,Bhutan,e.The Chairperson of the National Council; and
45,2008,Bhutan,f.The Leader of the Opposition Party.
46,2008,Bhutan,"9. In the case specified under section 7(b) or 7(c) of this Article, the descendant of the Druk Gyalpo, who is the heir presumptive, shall, instead of the Council of Regency, become Regent by right, if the heir presumptive has attained the age of twenty-one years."
47,2008,Bhutan,10. The members of the Council of Regency shall take an Oath of Allegiance before Parliament to faithfully discharge their duties.
48,2008,Bhutan,"11. When the successor to the Throne attains the age of twenty-one years or when the Druk Gyalpo resumes the exercise of the Royal Prerogatives under sections 7(a) and 7(b) of this Article, notice shall be given by Proclamation. However, when the Druk Gyalpo regains the ability to exercise the Royal Prerogatives under section 7(c) of this Article, notice shall be given to that effect by resolution of Parliament."
49,2008,Bhutan,"12. The members of the Royal Family shall be the reigning and past Monarchs, their Queens and the Royal Children born of lawful marriage."
50,2008,Bhutan,13. The Druk Gyalpo and the members of the Royal Family shall be entitled to:
51,2008,Bhutan,a.Annuities from the State in accordance with a law made by Parliament;
52,2008,Bhutan,b.All rights and privileges including the provision of palaces and residences for official and personal use; and
53,2008,Bhutan,c.Exemption from taxation on the royal annuity and properties provided for by sections 13(a) and 13(b) of this Article.
54,2008,Bhutan,"14. There shall be a Privy Council, which shall consist of two members appointed by the Druk Gyalpo, one member nominated by the Lhengye Zhungtshog and one member nominated by the National Council. The Privy Council shall be responsible for:"
55,2008,Bhutan,a.All matters pertaining to the privileges of the Druk Gyalpo and the Royal Family;
56,2008,Bhutan,b.All matters pertaining to the conduct of the Royal Family;
57,2008,Bhutan,c.Rendering advice to the Druk Gyalpo on matters concerning the Throne and the Royal Family;
58,2008,Bhutan,d.All matters pertaining to crown properties; and
59,2008,Bhutan,e.Any other matter as may be commanded by the Druk Gyalpo.
60,2008,Bhutan,15. The Druk Gyalpo shall not be answerable in a court of law for His actions and His person shall be sacrosanct.
61,2008,Bhutan,"16. The Druk Gyalpo, in exercise of His Royal Prerogatives, may:"
62,2008,Bhutan,"a.Award titles, decorations, dar for Lhengye and Nyi-Kyelma in accordance with tradition and custom;"
63,2008,Bhutan,"b.Grant citizenship, land kidu and other kidus;"
64,2008,Bhutan,"c.Grant amnesty, pardon and reduction of sentences;"
65,2008,Bhutan,d.Command Bills and other measures to be introduced in Parliament; and
66,2008,Bhutan,e.Exercise powers relating to matters which are not provided for under this Constitution or other laws.
67,2008,Bhutan,17. The Druk Gyalpo may promote goodwill and good relations with other countries by receiving state guests and undertaking state visits to other countries.
68,2008,Bhutan,18. The Druk Gyalpo shall protect and uphold this Constitution in the best interest and for the welfare of the people of Bhutan.
69,2008,Bhutan,"19. The Druk Gyalpo shall, by warrant under His hand and seal, appoint:"
70,2008,Bhutan,a.The Chief Justice of Bhutan in accordance with section 4 of Article 21;
71,2008,Bhutan,b.The Drangpons of the Supreme Court in accordance with section 5 of Article 21;
72,2008,Bhutan,c.The Chief Justice of the High Court in accordance with section 11 of Article 21;
73,2008,Bhutan,d.The Drangpons of the High Court in accordance with section 12 of Article 21;
74,2008,Bhutan,e.The Chief Election Commissioner and Election Commissioners in accordance with section 2 of Article 24;
75,2008,Bhutan,f.The Auditor General in accordance with section 2 of Article 25;
76,2008,Bhutan,g.The Chairperson and members of the Royal Civil Service Commission in accordance with section 2 of Article 26;
77,2008,Bhutan,h.The Chairperson and members of the Anti-Corruption Commission in accordance with section 2 of Article 27;
78,2008,Bhutan,i.The heads of the Defence Forces from a list of names recommended by the Service Promotion Board;
79,2008,Bhutan,j.The Attorney General in accordance with section 2 of Article 29;
80,2008,Bhutan,k.The Governor of the Central Bank of Bhutan on the recommendation of the Prime Minister;
81,2008,Bhutan,l.The Chairperson of the Pay Commission in accordance with section 1 of Article 30;
82,2008,Bhutan,m.The Cabinet Secretary on the recommendation of the Prime Minister;
83,2008,Bhutan,n.The Secretary General of the respective Houses on the recommendation of the Royal Civil Service Commission;
84,2008,Bhutan,o.Ambassadors and Consuls on the recommendation of the Prime Minister;
85,2008,Bhutan,p.The Secretaries to the Government on the recommendation of the Prime Minister who shall obtain nominations from the Royal Civil Service Commission on the basis of merit and seniority and in accordance with other relevant rules and regulations; and
86,2008,Bhutan,q.Dzongdags on the recommendation of the Prime Minister who shall obtain nominations from the Royal Civil Service Commission.
87,2008,Bhutan,"20. The Druk Gyalpo shall abdicate the Throne for willful violations of this Constitution or for being subject to permanent mental disability, on a motion passed by a joint sitting of Parliament in accordance with the procedure as laid down in sections 21, 22, 23, 24 and 25 of this Article."
88,2008,Bhutan,21. The motion for abdication shall be tabled for discussion at a joint sitting of Parliament if not less than two-thirds of the total number of the members of Parliament submits such a motion based on any of the grounds in section 20 of this Article.
89,2008,Bhutan,22. The Druk Gyalpo may respond to the motion in writing or by addressing the joint sitting of Parliament in person or through a representative.
90,2008,Bhutan,23. The Chief Justice of Bhutan shall preside over the joint sitting of Parliament mentioned in section 21 of this Article.
91,2008,Bhutan,"24. If, at such joint sitting of Parliament, not less than three-fourths of the total number of members of Parliament passes the motion for abdication, then such a resolution shall be placed before the people in a National Referendum to be approved or rejected."
92,2008,Bhutan,"25. On such a resolution being approved by a simple majority of the total number of votes cast and counted from all the Dzongkhags in the Kingdom, the Druk Gyalpo shall abdicate in favour of the heir apparent."
93,2008,Bhutan,26. Parliament shall make no laws or exercise its powers to amend the provisions of this Article and section 2 of Article 1 except through a National Referendum.
94,2008,Bhutan,ARTICLE 3. SPIRITUAL HERITAGE
95,2008,Bhutan,"1. Buddhism is the spiritual heritage of Bhutan, which promotes the principles and values of peace, non-violence, compassion and tolerance."
96,2008,Bhutan,2. The Druk Gyalpo is the protector of all religions in Bhutan.
97,2008,Bhutan,3. It shall be the responsibility of religious institutions and personalities to promote the spiritual heritage of the country while also ensuring that religion remains separate from politics in Bhutan. Religious institutions and personalities shall remain above politics.
98,2008,Bhutan,"4. The Druk Gyalpo shall, on the recommendation of the Five Lopons, appoint a learned and respected monk ordained in accordance with the Druk-lu, with the nine qualities of a spiritual master and accomplished in ked-dzog, as the Je Khenpo."
99,2008,Bhutan,"5. His Holiness the Je Khenpo shall, on the recommendation of the Dratshang Lhentshog, appoint monks with the nine qualities of a spiritual master and accomplished in ked-dzog as the Five Lopons."
100,2008,Bhutan,6. The members of the Dratshang Lhentshog shall comprise:
101,2008,Bhutan,a.The Je Khenpo as Chairman;
102,2008,Bhutan,b.The Five Lopons of the Zhung Dratshang; and
103,2008,Bhutan,c.The Secretary of the Dratshang Lhentshog who is a civil servant.
104,2008,Bhutan,7. The Zhung Dratshang and Rabdeys shall continue to receive adequate funds and other facilities from the State.
105,2008,Bhutan,ARTICLE 4. CULTURE
106,2008,Bhutan,"1. The State shall endeavour to preserve, protect and promote the cultural heritage of the country, including monuments, places and objects of artistic or historic interest, Dzongs, Lhakhangs, Goendeys, Ten-sum, Nyes, language, literature, music, visual arts and religion to enrich society and the cultural life of the citizens."
107,2008,Bhutan,2. The State shall recognize culture as an evolving dynamic force and shall endeavour to strengthen and facilitate the continued evolution of traditional values and institutions that are sustainable as a progressive society.
108,2008,Bhutan,"3. The State shall conserve and encourage research on local arts, custom, knowledge and culture."
109,2008,Bhutan,4. Parliament may enact such legislation as may be necessary to advance the cause of the cultural enrichment of Bhutanese society.
110,2008,Bhutan,ARTICLE 5. ENVIRONMENT
111,2008,Bhutan,"1. Every Bhutanese is a trustee of the Kingdom's natural resources and environment for the benefit of the present and future generations and it is the fundamental duty of every citizen to contribute to the protection of the natural environment, conservation of the rich biodiversity of Bhutan and prevention of all forms of ecological degradation including noise, visual and physical pollution through the adoption and support of environment friendly practices and policies."
112,2008,Bhutan,2. The Royal Government shall:
113,2008,Bhutan,"a.Protect, conserve and improve the pristine environment and safeguard the biodiversity of the country;"
114,2008,Bhutan,b.Prevent pollution and ecological degradation;
115,2008,Bhutan,c.Secure ecologically balanced sustainable development while promoting justifiable economic and social development; and
116,2008,Bhutan,d.Ensure a safe and healthy environment.
117,2008,Bhutan,"3. The Government shall ensure that, in order to conserve the country's natural resources and to prevent degradation of the ecosystem, a minimum of sixty percent of Bhutan's total land shall be maintained under forest cover for all time."
118,2008,Bhutan,4. Parliament may enact environmental legislation to ensure sustainable use of natural resources and maintain intergenerational equity and reaffirm the sovereign rights of the State over its own biological resources.
119,2008,Bhutan,"5. Parliament may, by law, declare any part of the country to be a National Park, Wildlife Reserve, Nature Reserve, Protected Forest, Biosphere Reserve, Critical Watershed and such other categories meriting protection."
120,2008,Bhutan,ARTICLE 6. CITIZENSHIP
121,2008,Bhutan,"1. A person, both of whose parents are citizens of Bhutan, shall be a natural born citizen of Bhutan."
122,2008,Bhutan,"2. A person, domiciled in Bhutan on or before the Thirty-First of December Nineteen Hundred and Fifty Eight and whose name is registered in the official record of the Government of Bhutan shall be a citizen of Bhutan by registration."
123,2008,Bhutan,3. A person who applies for citizenship by naturalization shall:
124,2008,Bhutan,a.Have lawfully resided in Bhutan for at least fifteen years;
125,2008,Bhutan,b.Not have any record of imprisonment for criminal offences within the country or outside;
126,2008,Bhutan,c.Be able to speak and write Dzongkha;
127,2008,Bhutan,"d.Have a good knowledge of the culture, customs, traditions and history of Bhutan;"
128,2008,Bhutan,e.Have no record of having spoken or acted against the Tsawa-sum;
129,2008,Bhutan,"f.Renounce the citizenship, if any, of a foreign State on being conferred Bhutanese citizenship; and"
130,2008,Bhutan,g.Take a solemn Oath of Allegiance to the Constitution as may be prescribed.
131,2008,Bhutan,4. The grant of citizenship by naturalization shall take effect by a Royal Kasho of the Druk Gyalpo.
132,2008,Bhutan,"5. If any citizen of Bhutan acquires the citizenship of a foreign State, his or her citizenship of Bhutan shall be terminated."
133,2008,Bhutan,"6. Subject to the provisions of this Article and the Citizenship Acts, Parliament shall, by law, regulate all other matters relating to citizenship."
134,2008,Bhutan,ARTICLE 7. FUNDAMENTAL RIGHTS
135,2008,Bhutan,"1. All persons shall have the right to life, liberty and security of person and shall not be deprived of such rights except in accordance with the due process of law."
136,2008,Bhutan,"2. A Bhutanese citizen shall have the right to freedom of speech, opinion and expression."
137,2008,Bhutan,3. A Bhutanese citizen shall have the right to information.
138,2008,Bhutan,"4. A Bhutanese citizen shall have the right to freedom of thought, conscience and religion. No person shall be compelled to belong to another faith by means of coercion or inducement."
139,2008,Bhutan,"5. There shall be freedom of the press, radio and television and other forms of dissemination of information, including electronic."
140,2008,Bhutan,6. A Bhutanese citizen shall have the right to vote.
141,2008,Bhutan,7. A Bhutanese citizen shall have the right to freedom of movement and residence within Bhutan.
142,2008,Bhutan,8. A Bhutanese citizen shall have the right to equal access and opportunity to join the Public Service.
143,2008,Bhutan,"9. A Bhutanese citizen shall have the right to own property, but shall not have the right to sell or transfer land or any immovable property to a person who is not a citizen of Bhutan, except in keeping with laws enacted by Parliament."
144,2008,Bhutan,"10. A Bhutanese citizen shall have the right to practice any lawful trade, profession or vocation."
145,2008,Bhutan,11. A Bhutanese citizen shall have the right to equal pay for work of equal value.
146,2008,Bhutan,"12. A Bhutanese citizen shall have the right to freedom of peaceful assembly and freedom of association, other than membership of associations that are harmful to the peace and unity of the country, and shall have the right not to be compelled to belong to any association."
147,2008,Bhutan,"13. Every person in Bhutan shall have the right to material interests resulting from any scientific, literary or artistic production of which he or she is the author or creator."
148,2008,Bhutan,"14. A person shall not be deprived of property by acquisition or requisition, except for public purpose and on payment of fair compensation in accordance with the provisions of the law."
149,2008,Bhutan,"15. All persons are equal before the law and are entitled to equal and effective protection of the law and shall not be discriminated against on the grounds of race, sex, language, religion, politics or other status."
150,2008,Bhutan,16. A person charged with a penal offence has the right to be presumed innocent until proven guilty in accordance with the law.
151,2008,Bhutan,"17. A person shall not be subjected to torture or to cruel, inhuman or degrading treatment or punishment."
152,2008,Bhutan,18. A person shall not be subjected to capital punishment.
153,2008,Bhutan,"19. A person shall not be subjected to arbitrary or unlawful interference with his or her privacy, family, home or correspondence nor to unlawful attacks on the person's honour and reputation."
154,2008,Bhutan,20. A person shall not be subjected to arbitrary arrest or detention.
155,2008,Bhutan,21. A person shall have the right to consult and be represented by a Bhutanese Jabmi of his or her choice.
156,2008,Bhutan,"22. Notwithstanding the rights conferred by this Constitution, nothing in this Article shall prevent the State from subjecting reasonable restriction by law, when it concerns:"
157,2008,Bhutan,"a.The interests of the sovereignty, security, unity and integrity of Bhutan;"
158,2008,Bhutan,"b.The interests of peace, stability and well-being of the nation;"
159,2008,Bhutan,c.The interests of friendly relations with foreign States;
160,2008,Bhutan,"d.Incitement to an offence on the grounds of race, sex, language, religion or region;"
161,2008,Bhutan,e.The disclosure of information received in regard to the affairs of the State or in discharge of official duties; or
162,2008,Bhutan,f.The rights and freedom of others.
163,2008,Bhutan,"23. All persons in Bhutan shall have the right to initiate appropriate proceedings in the Supreme Court or High Court for the enforcement of the rights conferred by this Article, subject to section 22 of this Article and procedures prescribed by law."
164,2008,Bhutan,ARTICLE 8. FUNDAMENTAL DUTIES
165,2008,Bhutan,"1. A Bhutanese citizen shall preserve, protect and defend the sovereignty, territorial integrity, security and unity of Bhutan and render national service when called upon to do so by Parliament."
166,2008,Bhutan,"2. A Bhutanese citizen shall have the duty to preserve, protect and respect the environment, culture and heritage of the nation."
167,2008,Bhutan,"3. A Bhutanese citizen shall foster tolerance, mutual respect and spirit of brotherhood amongst all the people of Bhutan transcending religious, linguistic, regional or sectional diversities."
168,2008,Bhutan,4. A person shall respect the National Flag and the National Anthem.
169,2008,Bhutan,"5. A person shall not tolerate or participate in acts of injury, torture or killing of another person, terrorism, abuse of women, children or any other person and shall take necessary steps to prevent such acts."
170,2008,Bhutan,"6. A person shall have the responsibility to provide help, to the greatest possible extent, to victims of accidents and in times of natural calamity."
171,2008,Bhutan,7. A person shall have the responsibility to safeguard public property.
172,2008,Bhutan,8. A person shall have the responsibility to pay taxes in accordance with the law.
173,2008,Bhutan,9. Every person shall have the duty to uphold justice and to act against corruption.
174,2008,Bhutan,10. Every person shall have the duty to act in aid of the law.
175,2008,Bhutan,11. Every person shall have the duty and responsibility to respect and abide by the provisions of this Constitution.
176,2008,Bhutan,ARTICLE 9. PRINCIPLES OF STATE POLICY
177,2008,Bhutan,1. The State shall endeavour to apply the Principles of State Policy set out in this Article to ensure a good quality of life for the people of Bhutan in a progressive and prosperous country that is committed to peace and amity in the world.
178,2008,Bhutan,2. The State shall strive to promote those conditions that will enable the pursuit of Gross National Happiness.
179,2008,Bhutan,"3. The State shall endeavour to create a civil society free of oppression, discrimination and violence, based on the rule of law, protection of human rights and dignity, and to ensure the fundamental rights and freedoms of the people."
180,2008,Bhutan,"4. The State shall endeavour to protect the telephonic, electronic, postal or other communications of all persons in Bhutan from unlawful interception or interruption."
181,2008,Bhutan,"5. The State shall endeavour to provide justice through a fair, transparent and expeditious process."
182,2008,Bhutan,"6. The State shall endeavour to provide legal aid to secure justice, which shall not be denied to any person by reason of economic or other disabilities."
183,2008,Bhutan,"7. The State shall endeavour to develop and execute policies to minimize inequalities of income, concentration of wealth, and promote equitable distribution of public facilities among individuals and people living in different parts of the Kingdom."
184,2008,Bhutan,8. The State shall endeavour to ensure that all the Dzongkhags are treated with equity on the basis of different needs so that the allocation of national resources results in comparable socioeconomic development.
185,2008,Bhutan,9. The State shall endeavour to achieve economic self-reliance and promote open and progressive economy.
186,2008,Bhutan,10. The State shall encourage and foster private sector development through fair market competition and prevent commercial monopolies.
187,2008,Bhutan,11. The State shall endeavour to promote those circumstances that would enable the citizens to secure an adequate livelihood.
188,2008,Bhutan,"12. The State shall endeavour to ensure the right to work, vocational guidance and training and just and favourable conditions of work."
189,2008,Bhutan,"13. The State shall endeavour to ensure the right to rest and leisure, including reasonable limitation of working hours and periodic holidays with pay."
190,2008,Bhutan,14. The State shall endeavour to ensure the right to fair and reasonable remuneration for one's work.
191,2008,Bhutan,"15. The State shall endeavour to provide education for the purpose of improving and increasing knowledge, values and skills of the entire population with education being directed towards the full development of the human personality."
192,2008,Bhutan,16. The State shall provide free education to all children of school going age up to tenth standard and ensure that technical and professional education is made generally available and that higher education is equally accessible to all on the basis of merit.
193,2008,Bhutan,"17. The State shall endeavour to take appropriate measures to eliminate all forms of discrimination and exploitation against women including trafficking, prostitution, abuse, violence, harassment and intimidation at work in both public and private spheres."
194,2008,Bhutan,"18. The State shall endeavour to take appropriate measures to ensure that children are protected against all forms of discrimination and exploitation including trafficking, prostitution, abuse, violence, degrading treatment and economic exploitation."
195,2008,Bhutan,19. The State shall endeavour to promote those conditions that are conducive to co-operation in community life and the integrity of the extended family structure.
196,2008,Bhutan,20. The State shall strive to create conditions that will enable the true and sustainable development of a good and compassionate society rooted in Buddhist ethos and universal human values.
197,2008,Bhutan,21. The State shall provide free access to basic public health services in both modern and traditional medicines.
198,2008,Bhutan,22. The State shall endeavour to provide security in the event of sickness and disability or lack of adequate means of livelihood for reasons beyond one's control.
199,2008,Bhutan,"23. The State shall encourage free participation in the cultural life of the community, promote arts and sciences and foster technological innovation."
200,2008,Bhutan,"24. The State shall endeavour to promote goodwill and co-operation with nations, foster respect for international law and treaty obligations, and encourage settlement of international disputes by peaceful means in order to promote international peace and security."
201,2008,Bhutan,ARTICLE 10. PARLIAMENT
202,2008,Bhutan,"1. There shall be a Parliament for Bhutan in which all legislative powers under this Constitution are vested and which shall consist of the Druk Gyalpo, the National Council and the National Assembly."
203,2008,Bhutan,"2. Parliament shall ensure that the Government safeguards the interests of the nation and fulfils the aspirations of the people through public review of policies and issues, Bills and other legislations, and scrutiny of State functions."
204,2008,Bhutan,3. The election of the members of Parliament shall be in accordance with the provisions of the Electoral Laws of the Kingdom.
205,2008,Bhutan,4. A person shall not be a member of the National Council as well as the National Assembly or a Local Government at the same time.
206,2008,Bhutan,5. The Druk Gyalpo shall summon the first sitting of Parliament after each general election.
207,2008,Bhutan,"6. At the commencement of each session of Parliament, the Druk Gyalpo shall be received in a joint sitting of Parliament with Chibdrel Ceremony. Each session shall be opened with a Zhugdrel phunsum tshog-pai ten-drel and each session shall conclude with the Tashi-mon-lam."
208,2008,Bhutan,7. The Druk Gyalpo may address or sit in the proceedings of either House or a joint sitting of Parliament as and when deemed expedient.
209,2008,Bhutan,8. The Druk Gyalpo may send messages to either or both the Houses as deemed expedient.
210,2008,Bhutan,"9. The House receiving the message shall, as early as possible, consider the matter referred to in the message and submit its opinion to the Druk Gyalpo."
211,2008,Bhutan,"10. The Prime Minister shall present an Annual Report on the state of the nation, including legislative plans and the annual plans and priorities of the Government, to the Druk Gyalpo and to a joint sitting of Parliament."
212,2008,Bhutan,"11. Both Houses shall determine their rules of procedure, and the proceedings of each House shall be conducted in accordance with its own rules. The rules of procedure in each House shall provide for the appointment of Committees to carry out the business of Parliament."
213,2008,Bhutan,12. The Speaker and the Chairperson shall convene an extraordinary sitting of Parliament on the command of the Druk Gyalpo if the exigencies of the situation so demand.
214,2008,Bhutan,"13. Each Member of Parliament shall have one vote. In case of equal votes, the Speaker or the Chairperson shall cast the deciding vote."
215,2008,Bhutan,14. The presence of not less than two-thirds of the total number of members of each House respectively shall constitute a quorum for a sitting of the National Council or the National Assembly.
216,2008,Bhutan,"15. The proceedings of Parliament shall be conducted in public. However, the Speaker or the Chairperson may exclude the press and the public from all or any part of the proceedings if there is a compelling need to do so in the interests of public order, national security or any other situation, where publicity would seriously prejudice public interest."
217,2008,Bhutan,16. The Speaker shall preside over the proceedings of a joint sitting and the venue for the joint sitting of the Houses shall be the hall of the National Assembly.
218,2008,Bhutan,"17. When the office of a member of Parliament becomes vacant for any reason other than the expiration of term, an election of a member to fill the vacancy shall be held within ninety days as from the date of the vacancy."
219,2008,Bhutan,"18. The members of Parliament shall take an Oath or Affirmation of Office, as provided for in the Third Schedule of this Constitution, before assuming their responsibilities."
220,2008,Bhutan,"19. The Prime Minister, the Ministers, the Speaker, the Deputy Speaker, the Chairperson and Deputy Chairperson of the National Council shall take an Oath or Affirmation of Secrecy, as provided for in the Fourth Schedule of this Constitution, before assuming office."
221,2008,Bhutan,20. Every member of Parliament shall maintain the decorum and dignity of the House and shall desist from acts of defamation and use of physical force.
222,2008,Bhutan,"21. The members of Parliament or any Committee thereof shall be immune from any inquiry, arrest, detention or prosecution on account of any opinion expressed in the course of the discharge of their functions or vote cast in Parliament and no person shall be liable in respect of any report, paper or proceedings made or published under the authority of Parliament."
223,2008,Bhutan,22. The immunities herein granted shall not cover corrupt acts committed by the members in connection with the discharge of their duties or cover other acts of accepting money or any other valuables in consideration to speak or to vote in a particular manner.
224,2008,Bhutan,23. The concurrence of not less than two-thirds of the total number of members of each House respectively is required to remove the right of immunity of a member.
225,2008,Bhutan,"24. The National Assembly and the National Council shall continue for five years from the date of the first sitting of the respective Houses. While the National Council shall complete its five year term, premature dissolution of the National Assembly may take place on the recommendation of the Prime Minister to the Druk Gyalpo or in the event of a motion of no confidence vote against the Government being passed in the National Assembly or in accordance with section 12 of Article 15."
226,2008,Bhutan,"25. Except for existing International Conventions, Covenants, Treaties, Protocols and Agreements entered into by Bhutan, which shall continue in force subject to section 10 of Article 1, all International Conventions, Covenants, Treaties, Protocols and Agreements duly acceded to by the Government hereafter, shall be deemed to be the law of the Kingdom only upon ratification by Parliament unless it is inconsistent with this Constitution."
227,2008,Bhutan,ARTICLE 11. THE NATIONAL COUNCIL
228,2008,Bhutan,1. The National Council shall consist of twenty-five members comprising:
229,2008,Bhutan,a.One member elected by the voters in each of the twenty Dzongkhags; and
230,2008,Bhutan,b.Five eminent persons nominated by the Druk Gyalpo.
231,2008,Bhutan,"2. Besides its legislative functions, the National Council shall act as the House of review on matters affecting the security and sovereignty of the country and the interests of the nation and the people that need to be brought to the notice of the Druk Gyalpo, the Prime Minister and the National Assembly."
232,2008,Bhutan,3. A candidate to or a member of the National Council shall not belong to any political party.
233,2008,Bhutan,"4. At the first sitting after any National Council election, or when necessary to fill a vacancy, the National Council shall elect a Chairperson and Deputy Chairperson from among its members."
234,2008,Bhutan,"5. The Druk Gyalpo shall, by warrant under His hand and seal, confer Dakyen to the Chairperson."
235,2008,Bhutan,6. The National Council shall assemble at least twice a year.
236,2008,Bhutan,ARTICLE 12. THE NATIONAL ASSEMBLY
237,2008,Bhutan,"1. The National Assembly shall have a maximum of fifty-five members, elected from each Dzongkhag in proportion to its population, provided that no Dzongkhag shall have less than two members or more than seven members, for which purpose Parliament shall, by law, provide for each Dzongkhag to be divided into constituencies through appropriate delimitation, and for the voters in each constituency directly electing one member to the National Assembly."
