sl,year,country,text
855,1993,Peru,
856,1993,Peru,"In all proceedings, when an incompatibility exists between a constitutional and a legal rule, judges shall decide based on the former. Likewise, they shall choose a legal rule over any other rule of lower rank."
857,1993,Peru,ARTICLE 139
858,1993,Peru,
859,1993,Peru,Principles and rights of the jurisdictional function are the following:
860,1993,Peru,1.The unity and exclusivity of the jurisdictional function.
861,1993,Peru,"No independent jurisdiction exists, nor shall it be established, except regarding the military and arbitration."
862,1993,Peru,There are no judicial proceedings by committing or delegation.
863,1993,Peru,2.The independence in the exercise of the jurisdictional function.
864,1993,Peru,"No authority shall remove cases pending before a jurisdictional body or interfere in the exercise of its functions. Neither shall they invalidate orders under res judicata, halt proceedings underway, nor modify sentences or delay their execution. These provisions do not affect grants of executive clemency or the authority of congressional investigations, the exercise of which may nevertheless not interfere in the jurisdictional proceedings or have any jurisdictional effect."
865,1993,Peru,3.The observance of due process and jurisdictional protection.
866,1993,Peru,"No person shall be diverted from the jurisdiction predetermined by the law, nor shall anyone be subjected to proceedings other than those previously established, or be tried by exceptional jurisdictional bodies or special commissions created for that purpose, whatever the official title."
867,1993,Peru,"4.The publicity of proceedings, unless otherwise provided by law."
868,1993,Peru,"Judicial proceedings involving the liabilities of public officials, crimes committed through the press, and those relating to fundamental rights guaranteed by the Constitution are always public."
869,1993,Peru,"5.The written explanation of court orders at all levels, except merely procedural decrees, with express mention of the applicable law and the factual grounds on which they are based."
870,1993,Peru,6.The plurality of the jurisdictional level.
871,1993,Peru,"7.Compensation, in the manner prescribed by law, for miscarriages of justice in criminal trials and arbitrary arrests, with prejudice to any liability that may be determined."
872,1993,Peru,"8.The principle of never failing to administrate justice, despite loopholes or deficiencies in the law."
873,1993,Peru,"In such cases, the general principles of law and customary law must be applied."
874,1993,Peru,9.The principle of the inapplicability through analogy of the criminal law and laws restricting rights.
875,1993,Peru,10.The principle that no one shall be punished without judicial proceedings.
876,1993,Peru,11.The most favorable application of the law to the defendant in cases of doubt or conflict between criminal laws.
877,1993,Peru,12.The principle that no person shall be convicted in absentia.
878,1993,Peru,"13.The prohibition of reopening closed cases with a final order of conviction. Amnesty, pardons, stays of execution, and prescription produce the effects of res judicata."
879,1993,Peru,14.The principle that no person shall be deprived of the right to defense at any stage of the proceedings.
880,1993,Peru,"Every person shall be notified immediately and in writing of the causes or reasons for his detention. In addition, he has the right to communicate in person with and be advised by the legal counsel of his choice upon being summoned or arrested by any authority."
881,1993,Peru,15.The principle that every person must be informed immediately and in written of the causes or reasons for his arrest.
882,1993,Peru,"16.The principle of free administration of justice and a free defense for persons of limited means, as well as for everyone in those cases stipulated by law."
883,1993,Peru,"17.The participation of the people in the appointment and removal of judges, in accordance with the law."
884,1993,Peru,"18.The obligation of the Executive Branch to collaborate in trials, when required."
885,1993,Peru,19.The prohibition of the exercise of the judicial function by anyone who has not been appointed in the manner prescribed by the Constitution or the law.
886,1993,Peru,"Jurisdictional bodies may not confer such an office, under penalty of liability."
887,1993,Peru,"20.The principle that every person has the right to make analyses and criticisms of court orders and sentences, within the limits of law."
888,1993,Peru,21.The right of inmates and convicted individuals to be provided suitable facilities.
889,1993,Peru,"22.The principle that the purpose of the criminal justice system is the reeducation, rehabilitation, and reintegration of the guilty into society."
890,1993,Peru,ARTICLE 140
891,1993,Peru,
892,1993,Peru,"The death penalty shall only be applied for the crimes of treason in wartime and terrorism, in accordance with the laws and the treaties to which Peru is bound."
893,1993,Peru,ARTICLE 141
894,1993,Peru,
895,1993,Peru,"The Supreme Court may decide on judicial rulings as the court of last resort, when the action is filed with a Superior Court or before the Supreme Court itself, as provided by law. It also hears annulment appeals for decisions of the Military Court, within the limits set forth in article 173."
896,1993,Peru,ARTICLE 142
897,1993,Peru,
898,1993,Peru,"Decisions of the National Election Board concerning election matters are not subject to review, nor those of the National Council of the Magistracy regarding evaluation and ratification of judges."
899,1993,Peru,ARTICLE 143
900,1993,Peru,
901,1993,Peru,"The Judicial Branch consists of jurisdictional bodies, which administer justice on behalf of the Nation, and bodies that exercise their government and administration."
902,1993,Peru,
903,1993,Peru,The jurisdictional bodies are the following: the Supreme Court of Justice and the other courts and tribunals as determined by their organic acts.
904,1993,Peru,ARTICLE 144
905,1993,Peru,
906,1993,Peru,The Chief Justice of the Supreme Court is also the head of the Judicial Branch. The plenary session of the Supreme Court is the highest deliberation body of the Judicial Branch.
907,1993,Peru,ARTICLE 145
908,1993,Peru,
909,1993,Peru,The Judicial Branch submits its budget draft to the Executive Branch and sustains it before Congress.
910,1993,Peru,ARTICLE 146
911,1993,Peru,
912,1993,Peru,"Judicial office is incompatible with any other public or private activity, except university teaching outside the working hours."
913,1993,Peru,
914,1993,Peru,Judges receive only the compensation assigned in the Budget and revenues earned from teaching or other functions expressly prescribed by law.
915,1993,Peru,
916,1993,Peru,The State guarantees judges:
917,1993,Peru,1.Their independence. They are subject only to the Constitution and the law.
918,1993,Peru,2.The irremovability of their office. They shall not be transferred without their consent.
919,1993,Peru,"3.Their continuance in office, as long as they show proper conduct and qualification for their function."
920,1993,Peru,4.A compensation ensuring them a standard of living befitting their office and rank.
921,1993,Peru,ARTICLE 147
922,1993,Peru,
923,1993,Peru,"To be Justice of the Supreme Court, one is required:"
924,1993,Peru,1.To be a Peruvian by birth.
925,1993,Peru,2.To exercise his citizenship.
926,1993,Peru,3.To be at least forty-five years of age.
927,1993,Peru,"4.To have held the office of Justice of the Superior Court or Superior Prosecutor for ten years, or to have practiced the law or taught a legal discipline at the university level for fifteen years."
928,1993,Peru,ARTICLE 148
929,1993,Peru,
930,1993,Peru,Administrative resolutions under res judicata are susceptible to challenge through administrative action.
931,1993,Peru,ARTICLE 149
932,1993,Peru,
933,1993,Peru,"Authorities of rural and native communities, in conjunction with the peasant patrols, may exercise jurisdictional functions at the territorial level in accordance with common law, provided they do not violate the fundamental rights of the individual. The law provides forms for coordination of such jurisdiction with Justices of the Peace and other bodies of the Judicial Branch."
934,1993,Peru,CHAPTER IX. THE NATIONAL COUNCIL OF THE MAGISTRACY
935,1993,Peru,ARTICLE 150
936,1993,Peru,
937,1993,Peru,"The National Council of the Magistracy is responsible for the selection and appointment of judges and prosecutors, except those chosen through popular election."
938,1993,Peru,
939,1993,Peru,The National Council of the Magistracy is independent and is governed by its organic act.
940,1993,Peru,ARTICLE 151
941,1993,Peru,
942,1993,Peru,"The Academy of the Magistracy, which is part of the Judicial Branch, is responsible for the education and training of judges and prosecutors at all levels for the purposes of qualification."
943,1993,Peru,
944,1993,Peru,Completion of the special studies required by the Academy is necessary for promotion.
945,1993,Peru,ARTICLE 152
946,1993,Peru,
947,1993,Peru,Justices of the Peace are chosen by popular election.
948,1993,Peru,
949,1993,Peru,"The election, its requirements, jurisdictional implementation, training, and duration of office are governed by law."
950,1993,Peru,
951,1993,Peru,The law may establish the election of trial judges and determine the relevant mechanisms.
952,1993,Peru,ARTICLE 153
953,1993,Peru,
954,1993,Peru,"Judges and prosecutors are prohibited to participate in politics, unionize, or declare themselves on strike."
955,1993,Peru,ARTICLE 154
956,1993,Peru,
957,1993,Peru,The duties of the National Council of the Magistracy are the following:
958,1993,Peru,"1.To appoint, following merits-based recruitment and personal evaluation, judges and prosecutors at all levels. Such appointments require the vote of two-thirds of the legal number of its members."
959,1993,Peru,"2.To ratify judges and prosecutors at all levels every seven years. Those not confirmed may not be readmitted to the Judicial Branch, or the Office of the Prosecutor General. The confirmation process is independent of the disciplinary measures."
960,1993,Peru,"3.To apply the penalty of removal to Justices of the Supreme Court and Supreme Prosecutors, and, at the request of the Supreme Court or the Board of Supreme Prosecutors, respectively, judges and prosecutors of all instances. The final and detailed order, following a hearing with the party in question, is not contestable."
961,1993,Peru,4.To award judges and prosecutors the official title accrediting their status.
962,1993,Peru,ARTICLE 155
963,1993,Peru,
964,1993,Peru,"The members of the National Council of the Magistracy, in accordance with the relevant law, are the following:"
965,1993,Peru,1.One elected by the Supreme Court in plenary session by secret ballot.
966,1993,Peru,2.One elected by the Board of Supreme Prosecutors by secret ballot.
967,1993,Peru,3.One elected by the members of the National Bar Associations by secret ballot.
968,1993,Peru,"4.Two elected by the members of the other professional associations of the country by secret ballot, and in accordance with the law."
969,1993,Peru,5.One elected by the rectors of national universities by secret ballot.
970,1993,Peru,6.One elected by the rectors of private universities by secret ballot.
971,1993,Peru,
972,1993,Peru,"The membership of the National Council of the Magistracy may be expanded by its own decision to as many as nine members, with two additional members elected by the Council by secret ballot from individual lists presented by institutions representing labor and corporate sectors."
973,1993,Peru,
974,1993,Peru,"Regular members of the National Council of the Magistracy are elected, together with their substitutes, for five-year terms."
975,1993,Peru,ARTICLE 156
976,1993,Peru,
977,1993,Peru,"Requirements to become a member of the National Council of the Magistracy are the same as those for the Justices of the Supreme Court, except as provided in paragraph 4 of article 147. A member of the National Council of the Magistracy enjoys the same benefits and rights as a Justice of the Supreme Court and is subject to the same obligations and incompatibilities."
978,1993,Peru,ARTICLE 157
979,1993,Peru,
980,1993,Peru,"The members of the National Council of the Magistracy may be removed from office by a decision of Congress due to gross misconduct, with the affirmative vote of two-thirds of the legal number of congressmen."
981,1993,Peru,CHAPTER X. THE OFFICE OF THE PROSECUTOR GENERAL
982,1993,Peru,ARTICLE 158
983,1993,Peru,
984,1993,Peru,"The Office of the Prosecutor General is autonomous. It is headed by the Prosecutor General of the Nation, who is elected by the Board of Supreme Prosecutors. The term of office for the Prosecutor General of the Nation is three years and it may be extended for another two years if reelected. Members of the Office of the Prosecutor General enjoy the same rights and prerogatives, and are subject to the same duties and legal incompatibilities, as their counterparts in the Judicial Branch. Likewise, their appointments are subject to the same requirements and procedures as those of members of the Judicial Branch within their respective categories."
985,1993,Peru,ARTICLE 159
986,1993,Peru,
987,1993,Peru,It is the duty of the Office of the Prosecutor General:
988,1993,Peru,"1.To bring a lawsuit, ex officio or by private complaint, in defense of the legal order or public interests protected by law."
989,1993,Peru,"2.To watch over the independence of jurisdictional bodies, and the fair administration of justice."
990,1993,Peru,3.To represent society in legal proceedings.
991,1993,Peru,"4.To conduct criminal investigations from their initiation. To that purpose, the National Police is obliged to enforce the orders of the Office of the Prosecutor General within the scope of its authority."
992,1993,Peru,5.To institute criminal proceedings ex officio or by private action.
993,1993,Peru,6.To give an opinion prior to judicial orders in cases set forth in the law.
994,1993,Peru,"7.To exercise legislative initiative in lawmaking, and inform Congress or the President of the Republic about legal loopholes and errors."
995,1993,Peru,ARTICLE 160
996,1993,Peru,
997,1993,Peru,"The Budget draft of the Office of the Prosecutor General is approved by the Board of Supreme Prosecutors, and submitted to the Executive Branch. It is sustained before the Executive Branch and before Congress."
998,1993,Peru,CHAPTER XI. THE OFFICE OF THE OMBUDSMAN
999,1993,Peru,ARTICLE 161
1000,1993,Peru,
1001,1993,Peru,The Office of the Ombudsman is autonomous. State bodies are obliged to cooperate with the Office of the Ombudsman whenever it requests their help.
1002,1993,Peru,
1003,1993,Peru,The structure of the Office of the Ombudsman at the national level is set up by law.
1004,1993,Peru,
1005,1993,Peru,"The Ombudsman is elected and removed from office by the Congress with the votes of two-thirds of the legal number of members, and enjoys the same immunity and prerogatives as congressmen."
1006,1993,Peru,
1007,1993,Peru,"To be elected Ombudsman, a candidate must be at least thirty-five years of age and an attorney-at-law. The term of the office lasts five years and does not receive a binding mandate. He possesses the same incompatibilities as the Justices of the Supreme Court."
1008,1993,Peru,ARTICLE 162
1009,1993,Peru,
1010,1993,Peru,"It is the duty of the Office of the Ombudsman to defend the constitutional and fundamental rights of the person and the community, and to ensure the enforcement of the state administration duties, as well as the provision of public services to citizens. The Ombudsman submits a report to Congress once a year and whenever the latter requests one. He may initiate legislation and recommend measures to facilitate the improved performance of his duties."
1011,1993,Peru,
1012,1993,Peru,"The Office of the Ombudsman submits its budget draft to the Executive Branch, which must be sustained before the Executive Branch and before Congress."
1013,1993,Peru,CHAPTER XII. SECURITY AND NATIONAL DEFENSE
1014,1993,Peru,ARTICLE 163
1015,1993,Peru,
1016,1993,Peru,The State guarantees the security of the Nation by means of the National Defense System.
1017,1993,Peru,
1018,1993,Peru,"The national defense is comprehensive and permanent. It is developed internally and externally. Every person and corporate entity is obliged to participate in the national defense, in accordance with the law."
1019,1993,Peru,ARTICLE 164
1020,1993,Peru,
1021,1993,Peru,"The direction, preparation, and exercise of the national defense are performed through a system, whose organization and functions are determined by law. The President of the Republic is the head of the National Defense System."
1022,1993,Peru,
1023,1993,Peru,"For the purposes of national defense, the law determines the extent and procedures for mobilization."
1024,1993,Peru,ARTICLE 165
1025,1993,Peru,
1026,1993,Peru,"The Armed Forces consist of the Army, the Navy, and the Air Force. Their fundamental purpose is to guarantee the independence, sovereignty, and territorial integrity of the Republic. They assume control of internal order in the case outlined in article 137 of the Constitution."
1027,1993,Peru,ARTICLE 166
1028,1993,Peru,
1029,1993,Peru,"It is the primary duty of the National Police to guarantee, maintain, and restore internal order. They protect and aid individuals and the community. They ensure the enforcement of laws and the security of both public and private property. They prevent, investigate, and fight crime. They guard and control the national borders."
1030,1993,Peru,ARTICLE 167
1031,1993,Peru,
1032,1993,Peru,The President of the Republic is the Commander-in-Chief of the Armed Forces and the National Police.
1033,1993,Peru,ARTICLE 168
1034,1993,Peru,
1035,1993,Peru,"Relevant acts and regulations establish the organization, functions, specialization, training, and use of the Armed Forces and the National Police, as well as their internal disciplinary regimes."
1036,1993,Peru,
1037,1993,Peru,"The Armed Forces organize their reserves and deploy them in accordance with the needs of the national defense, according to law."
1038,1993,Peru,ARTICLE 169
1039,1993,Peru,
1040,1993,Peru,The Armed Forces and the National Police are not deliberative bodies. They are subordinate to constitutional power.
1041,1993,Peru,ARTICLE 170
1042,1993,Peru,
1043,1993,Peru,"The law allocates funds for the logistical requirements of the Armed Forces and the National Police. Such funds must be earmarked for institutional purposes, under the control of the authority set forth in the law."
1044,1993,Peru,ARTICLE 171
1045,1993,Peru,
1046,1993,Peru,"The Armed Forces and the National Police take part in the economic and social development of the country, and in its civil defense, according to law."
1047,1993,Peru,ARTICLE 172
1048,1993,Peru,
1049,1993,Peru,The Executive Branch annually fixes the number of members of the Armed Forces and the National Police. Their resources are allotted in the Budget Act.
1050,1993,Peru,
1051,1993,Peru,"Promotions are granted in accordance with the law. The President of the Republic grants the promotions of generals and admirals in the Armed Forces, as well as generals in the National Police upon recommendation from the relevant institution."
1052,1993,Peru,ARTICLE 173
1053,1993,Peru,
1054,1993,Peru,"In the case of on-duty crimes, members of the Armed Forces and the National Police are subject to their respective jurisdictions, and to the Code of Military Justice. The Code provisions do not apply to civilians, except in cases of treason and terrorism as determined by law. The cassation appeal referred to in article 141 only applies when the death penalty is imposed."
1055,1993,Peru,
1056,1993,Peru,Those who violate the rules of Mandatory Military Service will also be subject to the Code of Military Justice.
1057,1993,Peru,ARTICLE 174
1058,1993,Peru,
1059,1993,Peru,"Ranks and honors, salary, and retirement pensions for officers in the Armed Forces and the National Police are equivalent. The law determines the respective equivalences for career members of the military or police who lack the rank or position of an officer. In such cases, the cited rights may not be forfeited except by court rulings."
1060,1993,Peru,ARTICLE 175
1061,1993,Peru,
1062,1993,Peru,Only the Armed Forces and the National Police may possess and use weapons of war.
1063,1993,Peru,
1064,1993,Peru,"The weapons existing in the country, as well as those manufactured in or introduced into the country, become State property without any legal process or indemnification."
1065,1993,Peru,
1066,1993,Peru,The manufacture of weapons of war by the private industry in those cases outlined by the law is exempted of this prohibition.
1067,1993,Peru,
1068,1993,Peru,"The law regulates the manufacture, trade, possession, and use by private parties of weapons other than those used for war."
1069,1993,Peru,CHAPTER XIII. THE ELECTORAL SYSTEM
1070,1993,Peru,ARTICLE 176
1071,1993,Peru,
1072,1993,Peru,"The electoral system has the purpose of ensuring that elections express the free, authentic, and spontaneous will of citizens, and that the vote count mirrors the accurate and timely reflection of the will of voters expressed at the polls by direct suffrage."
1073,1993,Peru,
1074,1993,Peru,"The basic functions of the system are: planning, organizing, and holding elections, referendum or other popular vote, maintaining and guarding the consolidated register for identification of voters, and recording modifications to civil status."
1075,1993,Peru,ARTICLE 177
1076,1993,Peru,
1077,1993,Peru,"The electoral system consists of the National Election Board, the National Office of Elections, and the National Identification and Civil Status Registry. They are autonomous and coordinate their work with each other, in accordance with their authorities."
1078,1993,Peru,ARTICLE 178
1079,1993,Peru,
1080,1993,Peru,It is the duty of the National Election Board:
1081,1993,Peru,"1.To oversee the legality of suffrage and the conduct of elections, referendum, and other popular vote, as well as to prepare electoral rolls."
1082,1993,Peru,2.To maintain and oversee the register of political organizations.
1083,1993,Peru,3.To ensure the enforcement of rules on political organizations and other provisions concerning electoral matters.
1084,1993,Peru,4.To administer justice on election matters.
1085,1993,Peru,"5.To declare the winners in elections and issue their credentials, as well as to announce the results of referendum or other popular vote."
1086,1993,Peru,6.To perform other functions provided for in the law.
1087,1993,Peru,
1088,1993,Peru,"In electoral matters, the National Election Board has the power to initiate legislation and to submit to the Executive Branch the Budget draft for the electoral system with separate entries for each body of the system. It sustains the draft before the Executive and then before Congress."
1089,1993,Peru,ARTICLE 179
1090,1993,Peru,
1091,1993,Peru,"The highest authority of the National Election Board is vested in its Plenary Assembly, composed of five members:"
1092,1993,Peru,"1.One elected by secret ballot by the Supreme Court from among its retired or active justices. In the latter case, the elected member is granted leave. The representative of the Supreme Court presides over the National Election Board."
1093,1993,Peru,"2.One elected by secret ballot by the Board of Supreme Prosecutors from among its retired or active members. In the latter case, the elected member is granted leave."
1094,1993,Peru,3.One elected by secret ballot by the Lima Bar Association from among its membership.
1095,1993,Peru,4.One elected by secret ballot by the deans of law schools of public universities from among their former deans.
1096,1993,Peru,5.One elected by secret ballot by the deans of law schools of private universities from among their former deans.
1097,1993,Peru,ARTICLE 180
1098,1993,Peru,
1099,1993,Peru,The members of the Plenary Assembly of the National Election Board shall not be under forty-five years of age or over seventy. They are elected for four-year terms and may be reelected. The law regulates the renewal of membership in alternating elections every two years.
1100,1993,Peru,
1101,1993,Peru,"The office is a full-time, remunerated post. It is incompatible with any other public office, except for part-time teaching."
1102,1993,Peru,
1103,1993,Peru,"Candidates to elective office shall neither be members of the Plenary Assembly of the Election Board, citizens holding national leadership posts in political organizations, nor those who have held such posts during the four years preceding their candidacy."
1104,1993,Peru,ARTICLE 181
1105,1993,Peru,
1106,1993,Peru,"The Plenary Assembly of the National Election Board examines facts with discretionary judgment and resolves disputes based on the law and the general principles of law. On issues concerning elections, referendum, or other popular vote, its decisions are final, definitive, and non reversible. No appeal may be filed against them."
1107,1993,Peru,ARTICLE 182
1108,1993,Peru,
1109,1993,Peru,"The Head of the National Office of Elections is appointed by the National Council of the Magistracy for a renewable four-year term, and may be removed from office by the same Council for gross misconduct. He is subject to the same incompatibilities as the members of the Plenary Assembly of the National Election Board."
1110,1993,Peru,
1111,1993,Peru,"His main functions are to organize elections, referendum, and other popular vote, including the preparation of the budget for his office and the design of the voting ballot. It is also his duty to distribute election forms and other materials needed for elections and to announce the results. He provides continued information on the vote count from the time the tally begins at polling stations. He performs other duties, as set forth by law."
1112,1993,Peru,ARTICLE 183
1113,1993,Peru,
1114,1993,Peru,"The Head of the National Identification and Civil Status Registry is appointed by the National Council of the Magistracy for a renewable four-year term, and may be removed from office by the Council for gross misconduct. He is subject to the same incompatibilities as the members of the Plenary Assembly of the National Election Board."
1115,1993,Peru,
1116,1993,Peru,"The National Identification and Civil Status Registry is in charge of the registration of births, marriages, divorces, deaths, and other acts modifying civil status. It issues the respective certificates, and prepares and updates the electoral roll. Likewise, it provides the National Election Board and the National Office of Elections with the information necessary to perform their duties. It maintains identification records of citizens and issues identification documents."
1117,1993,Peru,
1118,1993,Peru,"It performs other duties, as set forth by law."
1119,1993,Peru,ARTICLE 184
1120,1993,Peru,
1121,1993,Peru,"The National Election Board declares the nullity of an election process, referendum or any other popular vote when the number of void or blank votes, jointly or separately, exceeds two-thirds of the number of votes cast. The law may fix different ratios for municipal elections."
1122,1993,Peru,ARTICLE 185
1123,1993,Peru,
1124,1993,Peru,"In any kind of election, referendum or other type of popular vote, a tally shall be performed publicly and uninterruptedly at polling stations. The results may solely be reviewed in case of material error or challenge, all of which is resolved according to law."
1125,1993,Peru,ARTICLE 186
1126,1993,Peru,
1127,1993,Peru,The National Office of Elections issues the instructions and provisions needed to maintain order and safeguard personal freedom during elections. The Armed Forces and the National Police must enforce these provisions.
1128,1993,Peru,ARTICLE 187
1129,1993,Peru,
1130,1993,Peru,"In case of multi-party elections there is proportional representation, in accordance with the system provided for in the law."
1131,1993,Peru,
1132,1993,Peru,The law shall contain special provisions to facilitate the voting of Peruvians living abroad.
1133,1993,Peru,CHAPTER XIV. DECENTRALIZATION
1134,1993,Peru,ARTICLE 188
1135,1993,Peru,
1136,1993,Peru,"Decentralization is a form of democratic organization and a mandatory, continued policy of the State, whose essential purpose is the comprehensive development of the country. The decentralization process is carried out in stages, in a progressive and orderly manner, following criteria that permit the proper distribution of jurisdictions and transfer of resources from the national government to local and regional governments."
1137,1993,Peru,
1138,1993,Peru,"The branches of government and autonomous state bodies, as well as the Budget of the Republic, are decentralized in accordance with the law."
1139,1993,Peru,ARTICLE 189
1140,1993,Peru,
1141,1993,Peru,"The territory of the Republic is divided into regions, departments, provinces, and districts, in whose boundaries a government is exercised and organized at national, regional, and local levels in the terms defined by the Constitution and the law, preserving the integrity and unity of the State and the Nation."
1142,1993,Peru,
1143,1993,Peru,"The regional level of government consists of regions and departments. The local level of government consists of provinces, districts, and villages."
1144,1993,Peru,ARTICLE 190
1145,1993,Peru,
1146,1993,Peru,"Regions are created on the basis of contiguous areas with historical, cultural, administrative, and economic relations, thus comprising sustainable geo-economic unities."
1147,1993,Peru,
1148,1993,Peru,The regionalization process shall begin by electing governments in the current departments and the Constitutional Province of Callao. These are regional governments.
1149,1993,Peru,
1150,1993,Peru,"Two or more contiguous departments may become a region by conducting a referendum, in accordance with the law. Likewise, two or more contiguous provinces and districts may change their regional constituency by following the same procedure."
1151,1993,Peru,
1152,1993,Peru,"Additional authorities and faculties, as well as special incentives, given to these newly formed regions shall be determined by law."
1153,1993,Peru,
1154,1993,Peru,"While the integration process is underway, two or more regional governments may create coordination mechanisms between themselves. The relevant law will regulate these mechanisms."
1155,1993,Peru,ARTICLE 191
1156,1993,Peru,
1157,1993,Peru,"Regional governments enjoy political, economic, and administrative autonomy on pertinent matters within their jurisdiction. They coordinate with municipalities without interfering with their functions and authorities."
1158,1993,Peru,
1159,1993,Peru,"The basic organic structure of these governments consists of the Regional Council as the regulatory and oversight body, the President as the executive organ, and the Regional Coordination Council formed of provincial mayors and representatives of civil society as a consultative body to coordinate with municipalities, with their functions and authorities set forth in the law."
1160,1993,Peru,
1161,1993,Peru,"The Regional Council shall have a minimum of seven (7) members and a maximum of twenty-five (25), with at least one (1) for each province, and the rest, in accordance with the law, determined by a criterion of electoral population."
1162,1993,Peru,
1163,1993,Peru,"The president, together with a vice president, is elected by means of direct suffrage for a period of four (4) years and may be reelected. The members of the Regional Council are elected likewise, and for the same term. The mandate of such authorities is, according to law, revocable but non-renounceable, except in the cases provided by the Constitution."
1164,1993,Peru,
1165,1993,Peru,"In order to run for the office of President of the Republic, Vice President, member of the National Parliament, or Mayor, the presidents of regional governments must resign their office six (6) months in advance of the respective election."
1166,1993,Peru,
1167,1993,Peru,"The law determines the minimum percentages to facilitate representation of women, rural and indigenous communities, and aboriginal peoples in regional councils. The same applies for municipal councils."
1168,1993,Peru,ARTICLE 192
1169,1993,Peru,
1170,1993,Peru,"Regional governments promote regional development and economy; encourage investments, activities, and public services within their jurisdiction, in harmony with national and local development plans and policies."
1171,1993,Peru,
1172,1993,Peru,It is their duty:
1173,1993,Peru,1.To approve their internal organization and budget.
1174,1993,Peru,"2.To formulate and adopt a regional development plan, agreed to by the relevant municipalities and the civil society."
1175,1993,Peru,3.To administrate their property and revenue.
1176,1993,Peru,"4.To regulate and issue permits, licenses, and authorizations on the services under their responsibility."
1177,1993,Peru,5.To promote regional socioeconomic development and execute the corresponding plans and programs.
1178,1993,Peru,6.To issue the rules concerning regional management.
1179,1993,Peru,"7.To promote and regulate activities and/or services regarding agriculture, fishing, industry, agro-industry, trade, tourism, energy, mining, roads, communications, education, health, and the environment, according to law."
1180,1993,Peru,"8.To encourage competitiveness, investments, and financing for the development of infrastructure projects and works at the regional level."
1181,1993,Peru,9.To initiate legislation on pertinent matters and issues within their jurisdiction.
1182,1993,Peru,"10.To execute other functions inherent to their authority, according to law."
1183,1993,Peru,ARTICLE 193
1184,1993,Peru,
1185,1993,Peru,The property and revenue of regional governments are the following:
1186,1993,Peru,1.Their own chattels and real property.
1187,1993,Peru,2.Specific fund transfers provided for in the annual Budget Act.
1188,1993,Peru,3.Taxes created by law in their favor.
1189,1993,Peru,"4.Economic benefits originated in privatizations, concessions, and services they offer, according to law."
1190,1993,Peru,"5.Resources allotted from the Regional Compensation Fund with a redistributive character, according to law."
1191,1993,Peru,6.Resources resulting from natural resource royalties (canon).
1192,1993,Peru,"7.Resources resulting from their financial operations, including those performed with a State guarantee, according to law."
1193,1993,Peru,8.Other resources provided for by law.
1194,1993,Peru,ARTICLE 194
1195,1993,Peru,
1196,1993,Peru,"Provincial and district municipalities are bodies of local government. They enjoy political, economic, and administrative autonomy on the matters within their jurisdiction. Municipalities of villages are created pursuant to law."
1197,1993,Peru,
1198,1993,Peru,"The organic structure of local governments consists of the Municipal Council as the regulatory and oversight body and the Office of the Mayor as the executive organ, with their functions and powers as provided by law."
1199,1993,Peru,
1200,1993,Peru,"Mayors and council members are elected by direct suffrage for a period of four (4) years and may be reelected. Their mandate is revocable but non renounceable, according to law, except in cases provided by the Constitution."
1201,1993,Peru,
1202,1993,Peru,"In order to run for the office of President of the Republic, Vice President, member of the National Parliament or president of a regional government, Mayors must resign their office six (6) months in advance of the respective election."
1203,1993,Peru,ARTICLE 195
1204,1993,Peru,
1205,1993,Peru,"Local governments stimulate development, the local economy, and the delivery of public services within their responsibility, in harmony with national and regional development plans and policies."
1206,1993,Peru,
1207,1993,Peru,It is their duty:
1208,1993,Peru,1.To approve their internal organization and budget.
1209,1993,Peru,"2.To adopt a local development plan, agreed to by the civil society."
1210,1993,Peru,3.To administrate their own property and revenue.
1211,1993,Peru,"4.To create, amend, and abolish municipal taxes, rates, duties, licenses, and levies, in accordance with the law."
1212,1993,Peru,"5.To organize, regulate, and manage local public services within their responsibility."
1213,1993,Peru,"6.To plan rural and urban development of their circumscriptions, including zoning as well as city and site planning."
1214,1993,Peru,"7.To encourage competitiveness, investments, and financing for the development of projects and works of local infrastructure."
1215,1993,Peru,"8.To develop and regulate activities and/or services regarding education, health, housing, sanitation, environment, sustainability of natural resources, public transportation, circulation and traffic, tourism, preservation of archeological and historical monuments, culture, recreation, and sports, according to law."
1216,1993,Peru,9.To initiate legislation on pertinent matters and issues within their jurisdiction.
1217,1993,Peru,"10.To execute other functions inherent to their authority, according to law."
1218,1993,Peru,ARTICLE 196
1219,1993,Peru,
1220,1993,Peru,The property and revenue of municipalities are the following:
1221,1993,Peru,1.Their own chattels and real property.
1222,1993,Peru,2.Taxes created by law in their favor.
1223,1993,Peru,"3.Municipal taxes, rates, duties, licenses, and levies created by municipal ordinances, according to law."
1224,1993,Peru,"4.Economic benefits originated in privatizations, concessions, and services they offer, according to law."
1225,1993,Peru,"5.Resources allotted from the Municipal Compensation Fund with a redistributive nature, according to law."
1226,1993,Peru,6.Specific fund transfers provided for in the annual Budget Act.
1227,1993,Peru,7.Resources resulting from natural resource royalties (canon).
1228,1993,Peru,"8.Resources resulting from their financial operations, including those performed with a State guarantee, according to law."
1229,1993,Peru,9.Other resources determined by law.
1230,1993,Peru,ARTICLE 197
1231,1993,Peru,
1232,1993,Peru,"Municipalities promote, support, and regulate citizen participation in local development. Additionally, they offer citizen security services in cooperation with the National Police of Peru, according to law."
