sl,year,country,text
85,1963,Singapore,PART IV. FUNDAMENTAL LIBERTIES
86,1963,Singapore,9. LIBERTY OF THE PERSON
87,1963,Singapore,1.No person shall be deprived of his life or personal liberty save in accordance with law.
88,1963,Singapore,"2.Where a complaint is made to the High Court or any Judge thereof that a person is being unlawfully detained, the Court shall inquire into the complaint and, unless satisfied that the detention is lawful, shall order him to be produced before the Court and release him."
89,1963,Singapore,"3.Where a person is arrested, he shall be informed as soon as may be of the grounds of his arrest and shall be allowed to consult and be defended by a legal practitioner of his choice."
90,1963,Singapore,"4.Where a person is arrested and not released, he shall, without unreasonable delay, and in any case within 48 hours (excluding the time of any necessary journey), be produced before a Magistrate, in person or by way of video-conferencing link (or other similar technology) in accordance with law, and shall not be further detained in custody without the Magistrate's authority."
91,1963,Singapore,5.Clauses (3) and (4) shall not apply to an enemy alien or to any person arrested for contempt of Parliament pursuant to a warrant issued under the hand of the Speaker.
92,1963,Singapore,6.Nothing in this Article shall invalidate any law—
93,1963,Singapore,"a.in force before the commencement of this Constitution which authorises the arrest and detention of any person in the interests of public safety, peace and good order; or"
94,1963,Singapore,"b.relating to the misuse of drugs or intoxicating substances which authorises the arrest and detention of any person for the purpose of treatment and rehabilitation,"
95,1963,Singapore,"by reason of such law being inconsistent with clauses (3) and (4), and, in particular, nothing in this Article shall affect the validity or operation of any such law before 10th March 1978."
96,1963,Singapore,10. SLAVERY AND FORCED LABOUR PROHIBITED
97,1963,Singapore,1.No person shall be held in slavery.
98,1963,Singapore,"2.All forms of forced labour are prohibited, but Parliament may by law provide for compulsory service for national purposes."
99,1963,Singapore,3.Work incidental to the serving of a sentence of imprisonment imposed by a court of law shall not be taken to be forced labour within the meaning of this Article.
100,1963,Singapore,11. PROTECTION AGAINST RETROSPECTIVE CRIMINAL LAWS AND REPEATED TRIALS
101,1963,Singapore,"1.No person shall be punished for an act or omission which was not punishable by law when it was done or made, and no person shall suffer greater punishment for an offence than was prescribed by law at the time it was committed."
102,1963,Singapore,2.A person who has been convicted or acquitted of an offence shall not be tried again for the same offence except where the conviction or acquittal has been quashed and a retrial ordered by a court superior to that by which he was convicted or acquitted.
103,1963,Singapore,12. EQUAL PROTECTION
104,1963,Singapore,1.All persons are equal before the law and entitled to the equal protection of the law.
105,1963,Singapore,"2.Except as expressly authorised by this Constitution, there shall be no discrimination against citizens of Singapore on the ground only of religion, race, descent or place of birth in any law or in the appointment to any office or employment under a public authority or in the administration of any law relating to the acquisition, holding or disposition of property or the establishing or carrying on of any trade, business, profession, vocation or employment."
106,1963,Singapore,3.This Article does not invalidate or prohibit—
107,1963,Singapore,a.any provision regulating personal law; or
108,1963,Singapore,"b.any provision or practice restricting office or employment connected with the affairs of any religion, or of an institution managed by a group professing any religion, to persons professing that religion."
109,1963,Singapore,13. PROHIBITION OF BANISHMENT AND FREEDOM OF MOVEMENT
110,1963,Singapore,1.No citizen of Singapore shall be banished or excluded from Singapore.
111,1963,Singapore,"2.Subject to any law relating to the security of Singapore or any part thereof, public order, public health or the punishment of offenders, every citizen of Singapore has the right to move freely throughout Singapore and to reside in any part thereof."
112,1963,Singapore,"14. FREEDOM OF SPEECH, ASSEMBLY AND ASSOCIATION"
113,1963,Singapore,1.Subject to clauses (2) and (3)—
114,1963,Singapore,a.every citizen of Singapore has the right to freedom of speech and expression;
115,1963,Singapore,b.all citizens of Singapore have the right to assemble peaceably and without arms; and
116,1963,Singapore,c.all citizens of Singapore have the right to form associations.
117,1963,Singapore,2.Parliament may by law impose—
118,1963,Singapore,"a.on the rights conferred by clause (1) (a), such restrictions as it considers necessary or expedient in the interest of the security of Singapore or any part thereof, friendly relations with other countries, public order or morality and restrictions designed to protect the privileges of Parliament or to provide against contempt of court, defamation or incitement to any offence;"
119,1963,Singapore,"b.on the right conferred by clause (1) (b), such restrictions as it considers necessary or expedient in the interest of the security of Singapore or any part thereof or public order; and"
120,1963,Singapore,"c.on the right conferred by clause (1) (c), such restrictions as it considers necessary or expedient in the interest of the security of Singapore or any part thereof, public order or morality."
121,1963,Singapore,3.Restrictions on the right to form associations conferred by clause (1) (c) may also be imposed by any law relating to labour or education.
122,1963,Singapore,15. FREEDOM OF RELIGION
123,1963,Singapore,1.Every person has the right to profess and practise his religion and to propagate it.
124,1963,Singapore,2.No person shall be compelled to pay any tax the proceeds of which are specially allocated in whole or in part for the purposes of a religion other than his own.
125,1963,Singapore,3.Every religious group has the right—
126,1963,Singapore,a.to manage its own religious affairs;
127,1963,Singapore,b.to establish and maintain institutions for religious or charitable purposes; and
128,1963,Singapore,c.to acquire and own property and hold and administer it in accordance with law.
129,1963,Singapore,"4.This Article does not authorise any act contrary to any general law relating to public order, public health or morality."
130,1963,Singapore,16. RIGHTS IN RESPECT OF EDUCATION
131,1963,Singapore,"1.Without prejudice to the generality of Article 12, there shall be no discrimination against any citizen of Singapore on the grounds only of religion, race, descent or place of birth—"
132,1963,Singapore,"a.in the administration of any educational institution maintained by a public authority, and, in particular, the admission of pupils or students or the payment of fees; or"
133,1963,Singapore,b.in providing out of the funds of a public authority financial aid for the maintenance or education of pupils or students in any educational institution (whether or not maintained by a public authority and whether within or outside Singapore).
134,1963,Singapore,"2.Every religious group has the right to establish and maintain institutions for the education of children and provide therein instruction in its own religion, and there shall be no discrimination on the ground only of religion in any law relating to such institutions or in the administration of any such law."
135,1963,Singapore,3.No person shall be required to receive instruction in or to take part in any ceremony or act of worship of a religion other than his own.
136,1963,Singapore,"4.For the purposes of clause (3), the religion of a person under the age of 18 years shall be decided by his parent or guardian."
137,1963,Singapore,PART V. THE GOVERNMENT
138,1963,Singapore,CHAPTER 1. THE PRESIDENT
139,1963,Singapore,17. THE PRESIDENT
140,1963,Singapore,1.There shall be a President of Singapore who shall be the Head of State.
141,1963,Singapore,"2.In addition to being the Head of State, it is also the function of the President to safeguard the reserves of Singapore and the integrity of the Public Services of Singapore, and the President is to perform this function according to the provisions of this Constitution mentioned in clause (3)."
142,1963,Singapore,"3.The provisions mentioned by clause (2) are the provisions in Articles 22, 22A, 22B, 22C, 22D, 22E, 37B, 37C and 154A and Part XI that authorise the President to act in his discretion."
143,1963,Singapore,4.The President may exercise such other powers and perform such other functions as are conferred on the President by this Constitution and any other written law.
144,1963,Singapore,17A. ELECTION OF PRESIDENT
145,1963,Singapore,1.The President is to be elected by the citizens of Singapore in accordance with any law made by the Legislature.
146,1963,Singapore,2.Any poll for the election of President must be held as follows:
147,1963,Singapore,"a.in the case where the office of President becomes vacant prior to the expiration of the term of office of the incumbent and a writ for the election has not been issued before such vacation of office or, if so issued, has already been countermanded — within 6 months after the date the office of President becomes vacant; or"
148,1963,Singapore,b.in any other case — not more than 3 months before the date of expiration of the term of office of the incumbent.
149,1963,Singapore,18. PRESIDENTIAL ELECTIONS COMMITTEE
150,1963,Singapore,1.The Presidential Elections Committee (called in this Article the Committee) is established and is to perform the functions relating to elections to the office of President conferred on it by this Constitution or any written law relating to such elections.
151,1963,Singapore,2.The Committee consists of —
152,1963,Singapore,"a.the Chairman of the Public Service Commission, who is the Chairman of the Committee;"
153,1963,Singapore,b.the Chairman of the Accounting and Corporate Regulatory Authority established by the Accounting and Corporate Regulatory Authority Act (Cap. 2A);
154,1963,Singapore,"c.a member of the Presidential Council for Minority Rights, appointed by the Chairman of that Council;"
155,1963,Singapore,"d.a member or former member of the Council of Presidential Advisers (but not the sitting Chairman of that Council or a former member who vacated his seat under Article 37F(2)(a) or (c)), appointed by the Chairman of that Council;"
156,1963,Singapore,"e.a person who is qualified to be or has been a Judge of the Supreme Court, appointed by the Chief Justice; and"
157,1963,Singapore,"f.a person, who in the opinion of the Prime Minister has expertise and experience acquired in the private sector that is relevant to the functions of the Committee, appointed by the Prime Minister."
158,1963,Singapore,"3.A person appointed as a member under clause (2)(c), (d), (e) or (f) holds office for a term of 6 years and may be re-appointed."
159,1963,Singapore,"4.The office of a member appointed under clause (2)(c), (d), (e) or (f) falls vacant —"
160,1963,Singapore,a.if the member dies;
161,1963,Singapore,b.if the member resigns from office in writing addressed to the Chairman of the Committee;
162,1963,Singapore,"c.subject to clause (6), if the member’s appointment is revoked by the authority who appointed the member;"
163,1963,Singapore,"d.for a member appointed under clause (2)(c), if the member ceases to be a member of the Presidential Council for Minority Rights; or"
164,1963,Singapore,"e.for a member who is a member of the Council of Presidential Advisers appointed under clause (2)(d), if the member is subsequently appointed as the Chairman of the Council of Presidential Advisers or vacates his seat on that Council under Article 37F(2)(a) or (c)."
165,1963,Singapore,"5.If the office of a member appointed under clause (2)(c), (d), (e) or (f) falls vacant, a new member must be appointed as soon as practicable in accordance with the provisions of this Article under which the vacating member was appointed."
166,1963,Singapore,6.A member’s appointment cannot be revoked under clause (4)(c) from the time a writ is issued for an election to the office of President until the time a person is declared to be elected to the office of President.
167,1963,Singapore,"7.If any member of the Committee is absent from Singapore or for any other reason unable to discharge his functions, the following provisions apply:"
168,1963,Singapore,"a.if the member is the Chairman of the Committee, the Chairman must appoint a Deputy Chairman of the Public Service Commission to act on the Chairman’s behalf;"
169,1963,Singapore,"b.if the member is the Chairman of the Accounting and Corporate Regulatory Authority, the member must appoint another member of that Authority to act on the member’s behalf;"
170,1963,Singapore,"c.if the member is appointed under clause (2)(c), (d), (e) or (f), another person must be appointed, in accordance with the provisions of this Article under which the member was appointed, to act on the member’s behalf."
171,1963,Singapore,"8.A decision of the Committee must be made by a majority of its members present and voting and, if on any question before the Committee its members are equally divided, the Chairman of the Committee has a casting vote in addition to his original vote."
172,1963,Singapore,9.The Committee may act despite any vacancy in its membership.
173,1963,Singapore,"10.Subject to this Constitution, the Committee may regulate its procedure and fix the quorum for its meetings."
174,1963,Singapore,11.Parliament may by law provide for the remuneration of members of the Committee and the remuneration so provided is charged on the Consolidated Fund.
175,1963,Singapore,12.A decision of the Committee as to whether a candidate for election to the office of President has fulfilled the requirements of Article 19(2)(e) or (g) is final and is not subject to appeal or review in any court.
176,1963,Singapore,19. QUALIFICATIONS AND DISABILITIES OF PRESIDENT
177,1963,Singapore,1.No person shall be elected as President unless he is qualified for election in accordance with the provisions of this Constitution.
178,1963,Singapore,2.A person shall be qualified to be elected as President if he—
179,1963,Singapore,a.is a citizen of Singapore;
180,1963,Singapore,b.is not less than 45 years of age;
181,1963,Singapore,c.possesses the qualifications specified in Article 44 (2) (c) and (d);
182,1963,Singapore,d.is not subject to any of the disqualifications specified in Article 45;
183,1963,Singapore,"e.satisfies the Presidential Elections Committee that he is a person of integrity, good character and reputation;"
184,1963,Singapore,f.is not a member of any political party on the date of his nomination for election; and
185,1963,Singapore,g.satisfies the Presidential Elections Committee that —
186,1963,Singapore,"i.he has, at the date of the writ of election, met either the public sector service requirement in clause (3) or the private sector service requirement in clause (4); and"
187,1963,Singapore,"ii.the period of service counted for the purposes of clause (3)(a), (b) or (c)(i) or (4)(a)(i) or (b)(i) or each of the 2 periods of service counted for the purposes of clause (3)(d) or (4)(c), as the case may be, falls partly or wholly within the 20 years immediately before the date of the writ of election."
188,1963,Singapore,3.The public sector service requirement is that the person has —
189,1963,Singapore,"a.held office for a period of 3 or more years as Minister, Chief Justice, Speaker, Attorney-General, Chairman of the Public Service Commission, Auditor-General, Accountant-General or Permanent Secretary;"
190,1963,Singapore,b.served for a period of 3 or more years as the chief executive of an entity specified in the Fifth Schedule;
191,1963,Singapore,c.satisfied the following criteria:
192,1963,Singapore,i.the person has served for a period of 3 or more years in an office in the public sector;
193,1963,Singapore,"ii.the Presidential Elections Committee is satisfied, having regard to the nature of the office and the person’s performance in the office, that the person has experience and ability that is comparable to the experience and ability of a person who satisfies paragraph (a) or (b); and"
194,1963,Singapore,"iii.the Presidential Elections Committee is satisfied, having regard to any other factors it sees fit to consider, that the person has the experience and ability to effectively carry out the functions and duties of the office of President; or"
195,1963,Singapore,"d.held office or served, as the case may be, for a first period of one or more years in an office mentioned in paragraph (a), (b) or (c) and a second period of one or more years in an office mentioned in paragraph (a), (b) or (c), and the 2 periods add up to 3 or more years."
196,1963,Singapore,4.The private sector service requirement is that the person has —
197,1963,Singapore,a.served as the chief executive of a company and —
198,1963,Singapore,i.the person’s most recent period of service as chief executive (ignoring any period of service shorter than a year) is 3 or more years in length;
199,1963,Singapore,"ii.the company, on average, has at least the minimum amount in shareholders’ equity for the person’s most recent 3-year period of service as chief executive;"
200,1963,Singapore,"iii.the company, on average, makes profit after tax for the entire time (continuous or otherwise) that the person served as the chief executive of the company; and"
201,1963,Singapore,"iv.if the person has ceased to be the chief executive of the company before the date of the writ of election, the company has not been subject to any insolvency event from the last day of his service as chief executive of the company until —"
202,1963,Singapore,A.the date falling 3 years after that day; or
203,1963,Singapore,"B.the date of the writ of election,"
204,1963,Singapore,"whichever is earlier, as assessed solely on the basis of events occurring on or before the date of the writ of election;"
205,1963,Singapore,b.satisfied the following criteria:
206,1963,Singapore,i.the person has served for a period of 3 or more years in an office in a private sector organisation;
207,1963,Singapore,"ii.the Presidential Elections Committee is satisfied, having regard to the nature of the office, the size and complexity of the private sector organisation and the person’s performance in the office, that the person has experience and ability that is comparable to the experience and ability of a person who has served as the chief executive of a typical company with at least the minimum amount of shareholders’ equity and who satisfies paragraph (a) in relation to such service; and"
208,1963,Singapore,"iii.the Presidential Elections Committee is satisfied, having regard to any other factors it sees fit to consider, that the person has the experience and ability to effectively carry out the functions and duties of the office of President; or"
209,1963,Singapore,"c.subject to clause (5), served for a first period of one or more years in an office mentioned in paragraph (a) or (b) and a second period of one or more years in an office mentioned in paragraph (a) or (b), and the 2 periods add up to 3 or more years."
210,1963,Singapore,"5.If a person proposes to rely on clause (4)(a) for one or both periods of service under clause (4)(c), the following provisions apply:"
211,1963,Singapore,a.if the person proposes to rely on one period of service as the chief executive of a company —
212,1963,Singapore,"i.instead of clause (4)(a)(i), the period of service relied on must be the most recent period that the person served as the chief executive of the company (ignoring any period of service less than a year);"
213,1963,Singapore,"ii.instead of clause (4)(a)(ii), the company must, on average, have at least the minimum amount in shareholders’ equity for that period of service; and"
214,1963,Singapore,iii.clause (4)(a)(iii) and (iv) applies without modification in relation to the company;
215,1963,Singapore,b.if the person proposes to rely on one period of service as the chief executive of one company and one period of service as the chief executive of another company —
216,1963,Singapore,"i.instead of clause (4)(a)(i), the period of service relied on for each company must be the most recent period that the person served as the chief executive of that company (ignoring any period of service less than a year);"
217,1963,Singapore,"ii.instead of clause (4)(a)(ii), each company must, on average, have at least the minimum amount in shareholders’ equity for the period of service relied on; and"
218,1963,Singapore,iii.clause (4)(a)(iii) and (iv) applies without modification in relation to each company;
219,1963,Singapore,c.if the person proposes to rely on 2 periods of service as the chief executive of one company —
220,1963,Singapore,"i.instead of clause (4)(a)(i), the 2 periods of service must be the 2 most recent periods of service that the person served as the chief executive of the company (ignoring any period of service less than a year);"
221,1963,Singapore,"ii.instead of clause (4)(a)(ii), the company must, on average, have at least the minimum amount in shareholders’ equity for each period of service; and"
222,1963,Singapore,iii.clause (4)(a)(iii) and (iv) applies without modification in relation to the company.
223,1963,Singapore,"6.The Legislature may, by law —"
224,1963,Singapore,"a.specify how the Presidential Elections Committee is to calculate and determine shareholders’ equity for the purposes of clauses (4)(a)(ii) and (b)(ii) and (5)(a)(ii), (b)(ii) and (c)(ii);"
225,1963,Singapore,b.specify how the Presidential Elections Committee is to calculate and determine profit after tax for the purposes of clause (4)(a)(iii); and
226,1963,Singapore,c.prescribe what constitutes an insolvency event for the purposes of clause (4)(a)(iv).
227,1963,Singapore,"7.The minimum amount mentioned in clauses (4)(a)(ii) and (b)(ii) and (5)(a)(ii), (b)(ii) and (c)(ii) is $500 million and this amount can be increased if —"
228,1963,Singapore,a.a committee consisting of all the members of the Presidential Elections Committee presents to Parliament a recommendation that the amount be increased; and
229,1963,Singapore,"b.Parliament, by resolution, decides to increase the amount by the extent recommended by the committee or by any lesser extent."
230,1963,Singapore,8.A resolution under clause (7)(b) cannot be passed —
231,1963,Singapore,a.when the office of President is vacant; or
232,1963,Singapore,b.during the 6 months before the date on which the term of office of an incumbent President expires.
233,1963,Singapore,9.The committee mentioned in clause (7)(a) —
234,1963,Singapore,a.may regulate its own procedure and make rules for that purpose;
235,1963,Singapore,"b.may from time to time, and must at least once every 12 years (starting from the date of commencement of section 7(b) of the Constitution of the Republic of Singapore (Amendment) Act 2016), review the minimum amount of shareholders’ equity required under clauses (4)(a)(ii) and (b)(ii) and (5)(a)(ii), (b)(ii) and (c)(ii); and"
236,1963,Singapore,c.must present a report of its conclusions to Parliament (even if it does not recommend an increase).
237,1963,Singapore,"10.In clauses (3), (4) and (5), unless the context otherwise requires —"
238,1963,Singapore,"“chief executive”, in relation to an entity or organisation, means the most senior executive (however named) in that entity or organisation, who is principally responsible for the management and conduct of the entity’s or organisation’s business and operations;"
239,1963,Singapore,“company” means a company limited by shares and incorporated or registered in Singapore under the general law relating to companies;
240,1963,Singapore,“period” means continuous period.
241,1963,Singapore,19A. DISABILITIES OF PRESIDENT
242,1963,Singapore,1.The President must —
243,1963,Singapore,a.not hold any other office created or recognised by this Constitution;
244,1963,Singapore,b.not actively engage in any commercial enterprise;
245,1963,Singapore,c.not be a member of any political party; and
246,1963,Singapore,"d.if he is a Member of Parliament, vacate his seat in Parliament."
247,1963,Singapore,2.Nothing in clause (1) is to be construed as requiring any person exercising the functions of the office of President under Article 22N or 22O to —
